participant-id,session-id,timestamp,source,inter-beat-interval
19,11,1479914035.329742,empatica,0.765660
19,11,1479914056.002563,empatica,0.875040
19,11,1479914056.924481,empatica,0.921917
19,11,1479914057.846398,empatica,0.921917
19,11,1479914058.752689,empatica,0.906291
19,11,1479914059.612104,empatica,0.859414
19,11,1479914060.487144,empatica,0.875040
19,11,1479914091.910457,empatica,0.750034
19,11,1479914092.472983,empatica,0.562526
19,11,1479914093.223017,empatica,0.750034
19,11,1479914093.863672,empatica,0.640654
19,11,1479914094.488700,empatica,0.625029
19,11,1479914095.269986,empatica,0.781286
19,11,1479914098.770146,empatica,0.765660
19,11,1479914099.457678,empatica,0.687531
19,11,1479914113.333313,empatica,0.734409
19,11,1479914114.161476,empatica,0.828163
19,11,1479914115.114644,empatica,0.953169
19,11,1479914116.099064,empatica,0.984420
19,11,1479914117.067859,empatica,0.968794
19,11,1479914118.021027,empatica,0.953169
19,11,1479914118.927319,empatica,0.906291
19,11,1479914119.739856,empatica,0.812537
19,11,1479914120.599270,empatica,0.859414
19,11,1479914126.740176,empatica,0.859414
19,11,1479914127.583965,empatica,0.843789
19,11,1479914170.585934,empatica,1.015671
19,11,1479914175.476783,empatica,0.750034
19,11,1479914176.242443,empatica,0.765660
19,11,1479914177.039354,empatica,0.796911
19,11,1479914177.836266,empatica,0.796911
19,11,1479914191.024369,empatica,0.750034
19,11,1479914191.727526,empatica,0.703157
19,11,1479914192.446309,empatica,0.718783
19,11,1479914193.149467,empatica,0.703157
19,11,1479914193.915127,empatica,0.765660
19,11,1479914194.743289,empatica,0.828163
19,11,1479914195.618330,empatica,0.875040
19,11,1479914196.524621,empatica,0.906291
19,11,1479914197.368410,empatica,0.843789
19,11,1479914198.134070,empatica,0.765660
19,11,1479914198.915355,empatica,0.781286
19,11,1479914199.634138,empatica,0.718783
19,11,1479914200.462301,empatica,0.828163
19,11,1479914201.227961,empatica,0.765660
19,11,1479914201.962370,empatica,0.734409
19,11,1479914202.696779,empatica,0.734409
19,11,1479914203.493690,empatica,0.796911
19,11,1479914204.368730,empatica,0.875040
19,11,1479914205.290647,empatica,0.921917
19,11,1479914206.321944,empatica,1.031297
19,11,1479914207.493873,empatica,1.171929
19,11,1479914211.275296,empatica,0.843789
19,11,1479914212.103459,empatica,0.828163
19,11,1479914212.900371,empatica,0.796911
19,11,1479914213.806662,empatica,0.906291
19,11,1479914214.759831,empatica,0.953169
19,11,1479914215.728625,empatica,0.968794
19,11,1479914216.634917,empatica,0.906291
19,11,1479914217.541208,empatica,0.906291
19,11,1479914218.322494,empatica,0.781286
19,11,1479914219.135031,empatica,0.812537
19,11,1479914227.447912,empatica,0.859414
19,11,1479914228.276074,empatica,0.828163
19,11,1479914229.104237,empatica,0.828163
19,11,1479914229.963652,empatica,0.859414
19,11,1479914230.744937,empatica,0.781286
19,11,1479914241.714190,empatica,0.718783
19,11,1479914242.432972,empatica,0.718783
19,11,1479914243.183007,empatica,0.750034
19,11,1479914243.886164,empatica,0.703157
19,11,1479914244.604947,empatica,0.718783
19,11,1479914245.308104,empatica,0.703157
19,11,1479914246.026887,empatica,0.718783
19,11,1479914246.808173,empatica,0.781286
19,11,1479914247.605084,empatica,0.796911
19,11,1479914248.417621,empatica,0.812537
19,11,1479914249.245784,empatica,0.828163
19,11,1479914250.042696,empatica,0.796911
19,11,1479914250.870859,empatica,0.828163
19,11,1479914251.652144,empatica,0.781286
19,11,1479914252.433430,empatica,0.781286
19,11,1479914253.214716,empatica,0.781286
19,11,1479914253.964750,empatica,0.750034
19,11,1479914254.714785,empatica,0.750034
19,11,1479914255.449193,empatica,0.734409
19,11,1479914256.167976,empatica,0.718783
19,11,1479914256.886759,empatica,0.718783
19,11,1479914257.683671,empatica,0.796911
19,11,1479914258.605588,empatica,0.921917
19,11,1479914259.465002,empatica,0.859414
19,11,1479914260.371294,empatica,0.906291
19,11,1479914261.230708,empatica,0.859414
19,11,1479914262.058871,empatica,0.828163
19,11,1479914266.480948,empatica,0.703157
19,11,1479914283.012955,empatica,0.765660
19,11,1479914283.809866,empatica,0.796911
19,11,1479914284.653655,empatica,0.843789
19,11,1479914285.497444,empatica,0.843789
19,11,1479914286.325607,empatica,0.828163
19,11,1479914287.169395,empatica,0.843789
19,11,1479914293.279050,empatica,0.765660
19,11,1479914293.872827,empatica,0.593777
19,11,1479914294.607236,empatica,0.734409
19,11,1479914295.310393,empatica,0.703157
19,11,1479914296.060427,empatica,0.750034
19,11,1479914296.826087,empatica,0.765660
19,11,1479914307.654708,empatica,0.859414
19,11,1479914308.545374,empatica,0.890666
19,11,1479914309.342285,empatica,0.796911
19,11,1479914310.186074,empatica,0.843789
19,11,1479914310.982985,empatica,0.796911
19,11,1479914311.733020,empatica,0.750034
19,11,1479914312.467428,empatica,0.734409
19,11,1479914313.217463,empatica,0.750034
19,11,1479914314.030000,empatica,0.812537
19,11,1479914314.873788,empatica,0.843789
19,11,1479914315.733203,empatica,0.859414
19,11,1479914316.576991,empatica,0.843789
19,11,1479914317.436406,empatica,0.859414
19,11,1479914318.186440,empatica,0.750034
19,11,1479914318.998977,empatica,0.812537
19,11,1479914319.858392,empatica,0.859414
19,11,1479914320.780309,empatica,0.921917
19,11,1479914321.702226,empatica,0.921917
19,11,1479914322.561640,empatica,0.859414
19,11,1479914323.389803,empatica,0.828163
19,11,1479914324.233592,empatica,0.843789
19,11,1479914325.077380,empatica,0.843789
19,11,1479914325.921169,empatica,0.843789
19,11,1479914326.764958,empatica,0.843789
19,11,1479914327.765003,empatica,1.000046
19,11,1479914331.608929,empatica,0.859414
19,11,1479914332.530847,empatica,0.921917
19,11,1479914333.405887,empatica,0.875040
19,11,1479914334.312178,empatica,0.906291
19,11,1479914335.093464,empatica,0.781286
19,11,1479914338.874887,empatica,0.718783
19,11,1479914339.656173,empatica,0.781286
19,11,1479914340.390581,empatica,0.734409
