timestamp,participant-id,session-id,source,rr-interval
1471453526.0,8,8,empatica,828.163
1471454448.0,8,8,empatica,921.917
1471455448.0,8,8,empatica,1000.046
1471456448.0,8,8,empatica,1000.046
1471457385.0,8,8,empatica,937.543
1471458338.0,8,8,empatica,953.169
1471459370.0,8,8,empatica,1031.297
1471478152.0,8,8,empatica,1062.549
1471478949.0,8,8,empatica,796.911
1471479793.0,8,8,empatica,843.789
1471480558.0,8,8,empatica,765.66
1471481386.0,8,8,empatica,828.163
1471482199.0,8,8,empatica,812.537
1471483011.0,8,8,empatica,812.537
1471487605.0,8,8,empatica,734.409
1471488449.0,8,8,empatica,843.789
1471489418.0,8,8,empatica,968.794
1471490387.0,8,8,empatica,968.794
1471491262.0,8,8,empatica,875.04
1471492168.0,8,8,empatica,906.291
1471493121.0,8,8,empatica,953.169
1471494106.0,8,8,empatica,984.42
1471495059.0,8,8,empatica,953.169
1471495965.0,8,8,empatica,906.291
1471496918.0,8,8,empatica,953.169
1471497840.0,8,8,empatica,921.917
1471498778.0,8,8,empatica,937.543
1471499715.0,8,8,empatica,937.543
1471500528.0,8,8,empatica,812.537
1471501387.0,8,8,empatica,859.414
1471502294.0,8,8,empatica,906.291
1471503215.0,8,8,empatica,921.917
1471504044.0,8,8,empatica,828.163
1471504966.0,8,8,empatica,921.917
1471505887.0,8,8,empatica,921.917
1471506825.0,8,8,empatica,937.543
1471507653.0,8,8,empatica,828.163
1471508591.0,8,8,empatica,937.543
1471509513.0,8,8,empatica,921.917
1471510466.0,8,8,empatica,953.169
1471511310.0,8,8,empatica,843.789
1471512216.0,8,8,empatica,906.291
1471513107.0,8,8,empatica,890.666
1471513935.0,8,8,empatica,828.163
1471514763.0,8,8,empatica,828.163
1471515654.0,8,8,empatica,890.666
1471516591.0,8,8,empatica,937.543
1471517419.0,8,8,empatica,828.163
1471518326.0,8,8,empatica,906.291
1471519201.0,8,8,empatica,875.04
1471520091.0,8,8,empatica,890.666
1471520982.0,8,8,empatica,890.666
1471522123.0,8,8,empatica,1140.677
1471545952.0,8,8,empatica,734.409
