timestamp,participant-id,session-id,source,heart-rate
1477405605.0,7,7,empatica,103.0
1477406605.0,7,7,empatica,93.0
1477407605.0,7,7,empatica,90.33
1477408605.0,7,7,empatica,80.75
1477409605.0,7,7,empatica,84.2
1477410605.0,7,7,empatica,84.33
1477411605.0,7,7,empatica,84.0
1477412605.0,7,7,empatica,83.75
1477413605.0,7,7,empatica,84.0
1477414605.0,7,7,empatica,83.9
1477415605.0,7,7,empatica,83.91
1477416605.0,7,7,empatica,84.17
1477417605.0,7,7,empatica,84.62
1477418605.0,7,7,empatica,85.0
1477419605.0,7,7,empatica,85.33
1477420605.0,7,7,empatica,85.62
1477421605.0,7,7,empatica,85.94
1477422605.0,7,7,empatica,86.33
1477423605.0,7,7,empatica,86.74
1477424605.0,7,7,empatica,87.0
1477425605.0,7,7,empatica,87.38
1477426605.0,7,7,empatica,87.77
1477427605.0,7,7,empatica,88.04
1477428605.0,7,7,empatica,88.38
1477429605.0,7,7,empatica,88.48
1477430605.0,7,7,empatica,88.81
1477431605.0,7,7,empatica,89.07
1477432605.0,7,7,empatica,89.32
1477433605.0,7,7,empatica,89.62
1477434605.0,7,7,empatica,89.83
1477435605.0,7,7,empatica,89.94
1477436605.0,7,7,empatica,90.16
1477437605.0,7,7,empatica,90.48
1477438605.0,7,7,empatica,90.79
1477439605.0,7,7,empatica,91.03
1477440605.0,7,7,empatica,91.28
1477441605.0,7,7,empatica,91.49
1477442605.0,7,7,empatica,91.63
1477443605.0,7,7,empatica,91.64
1477444605.0,7,7,empatica,91.7
1477445605.0,7,7,empatica,91.8
1477446605.0,7,7,empatica,91.86
1477447605.0,7,7,empatica,91.86
1477448605.0,7,7,empatica,91.86
1477449605.0,7,7,empatica,91.84
1477450605.0,7,7,empatica,91.8
1477451605.0,7,7,empatica,91.79
1477452605.0,7,7,empatica,91.75
1477453605.0,7,7,empatica,91.71
1477454605.0,7,7,empatica,91.68
1477455605.0,7,7,empatica,91.67
1477456605.0,7,7,empatica,91.67
1477457605.0,7,7,empatica,91.62
1477458605.0,7,7,empatica,91.54
1477459605.0,7,7,empatica,91.35
1477460605.0,7,7,empatica,91.18
1477461605.0,7,7,empatica,90.98
1477462605.0,7,7,empatica,90.79
1477463605.0,7,7,empatica,90.68
1477464605.0,7,7,empatica,90.57
1477465605.0,7,7,empatica,90.33
1477466605.0,7,7,empatica,90.45
1477467605.0,7,7,empatica,90.55
1477468605.0,7,7,empatica,91.38
1477469605.0,7,7,empatica,91.43
1477470605.0,7,7,empatica,91.75
1477471605.0,7,7,empatica,92.08
1477472605.0,7,7,empatica,92.4
1477473605.0,7,7,empatica,92.68
1477474605.0,7,7,empatica,93.0
1477475605.0,7,7,empatica,93.28
1477476605.0,7,7,empatica,93.55
1477477605.0,7,7,empatica,93.58
1477478605.0,7,7,empatica,93.63
1477479605.0,7,7,empatica,93.68
1477480605.0,7,7,empatica,93.75
1477481605.0,7,7,empatica,93.78
1477482605.0,7,7,empatica,93.73
1477483605.0,7,7,empatica,93.67
1477484605.0,7,7,empatica,93.6
1477485605.0,7,7,empatica,93.48
1477486605.0,7,7,empatica,93.32
1477487605.0,7,7,empatica,93.18
1477488605.0,7,7,empatica,93.05
1477489605.0,7,7,empatica,92.95
1477490605.0,7,7,empatica,92.73
1477491605.0,7,7,empatica,92.53
1477492605.0,7,7,empatica,92.35
1477493605.0,7,7,empatica,92.1
1477494605.0,7,7,empatica,91.85
1477495605.0,7,7,empatica,91.63
1477496605.0,7,7,empatica,91.32
1477497605.0,7,7,empatica,90.92
1477498605.0,7,7,empatica,90.48
1477499605.0,7,7,empatica,90.08
1477500605.0,7,7,empatica,89.63
1477501605.0,7,7,empatica,89.17
1477502605.0,7,7,empatica,88.77
1477503605.0,7,7,empatica,88.43
1477504605.0,7,7,empatica,88.08
1477505605.0,7,7,empatica,87.72
1477506605.0,7,7,empatica,87.38
1477507605.0,7,7,empatica,87.05
1477508605.0,7,7,empatica,86.7
1477509605.0,7,7,empatica,86.37
1477510605.0,7,7,empatica,86.0
1477511605.0,7,7,empatica,85.62
1477512605.0,7,7,empatica,85.23
1477513605.0,7,7,empatica,84.98
1477514605.0,7,7,empatica,84.73
1477515605.0,7,7,empatica,84.45
1477516605.0,7,7,empatica,84.13
1477517605.0,7,7,empatica,83.87
1477518605.0,7,7,empatica,83.65
1477519605.0,7,7,empatica,83.53
1477520605.0,7,7,empatica,83.22
1477521605.0,7,7,empatica,82.95
1477522605.0,7,7,empatica,82.68
1477523605.0,7,7,empatica,82.32
1477524605.0,7,7,empatica,81.95
1477525605.0,7,7,empatica,81.5
1477526605.0,7,7,empatica,81.02
1477527605.0,7,7,empatica,80.52
1477528605.0,7,7,empatica,80.05
1477529605.0,7,7,empatica,79.63
1477530605.0,7,7,empatica,79.18
1477531605.0,7,7,empatica,78.83
1477532605.0,7,7,empatica,78.58
1477533605.0,7,7,empatica,78.35
1477534605.0,7,7,empatica,78.08
1477535605.0,7,7,empatica,77.87
1477536605.0,7,7,empatica,77.6
1477537605.0,7,7,empatica,77.55
1477538605.0,7,7,empatica,77.45
1477539605.0,7,7,empatica,77.33
1477540605.0,7,7,empatica,77.2
1477541605.0,7,7,empatica,76.87
1477542605.0,7,7,empatica,76.55
1477543605.0,7,7,empatica,76.23
1477544605.0,7,7,empatica,75.7
1477545605.0,7,7,empatica,75.17
1477546605.0,7,7,empatica,74.68
1477547605.0,7,7,empatica,74.22
1477548605.0,7,7,empatica,73.73
1477549605.0,7,7,empatica,73.3
1477550605.0,7,7,empatica,72.9
1477551605.0,7,7,empatica,72.5
1477552605.0,7,7,empatica,72.08
1477553605.0,7,7,empatica,71.72
1477554605.0,7,7,empatica,71.38
1477555605.0,7,7,empatica,71.08
1477556605.0,7,7,empatica,70.82
1477557605.0,7,7,empatica,70.57
1477558605.0,7,7,empatica,70.37
1477559605.0,7,7,empatica,70.17
1477560605.0,7,7,empatica,70.0
1477561605.0,7,7,empatica,69.87
1477562605.0,7,7,empatica,69.68
1477563605.0,7,7,empatica,69.52
1477564605.0,7,7,empatica,69.55
1477565605.0,7,7,empatica,69.53
1477566605.0,7,7,empatica,69.47
1477567605.0,7,7,empatica,69.43
1477568605.0,7,7,empatica,69.43
1477569605.0,7,7,empatica,69.45
1477570605.0,7,7,empatica,69.53
1477571605.0,7,7,empatica,69.63
1477572605.0,7,7,empatica,69.67
1477573605.0,7,7,empatica,69.57
1477574605.0,7,7,empatica,69.47
1477575605.0,7,7,empatica,69.38
1477576605.0,7,7,empatica,69.27
1477577605.0,7,7,empatica,69.25
1477578605.0,7,7,empatica,69.22
1477579605.0,7,7,empatica,69.18
1477580605.0,7,7,empatica,69.32
1477581605.0,7,7,empatica,69.43
1477582605.0,7,7,empatica,69.42
1477583605.0,7,7,empatica,69.45
1477584605.0,7,7,empatica,69.5
1477585605.0,7,7,empatica,69.55
1477586605.0,7,7,empatica,69.62
1477587605.0,7,7,empatica,69.67
1477588605.0,7,7,empatica,69.5
1477589605.0,7,7,empatica,69.3
1477590605.0,7,7,empatica,69.07
1477591605.0,7,7,empatica,68.78
1477592605.0,7,7,empatica,68.42
1477593605.0,7,7,empatica,68.0
1477594605.0,7,7,empatica,67.63
1477595605.0,7,7,empatica,67.25
1477596605.0,7,7,empatica,66.88
1477597605.0,7,7,empatica,66.48
1477598605.0,7,7,empatica,66.12
1477599605.0,7,7,empatica,65.78
1477600605.0,7,7,empatica,65.45
1477601605.0,7,7,empatica,65.33
1477602605.0,7,7,empatica,65.25
1477603605.0,7,7,empatica,65.15
1477604605.0,7,7,empatica,65.28
1477605605.0,7,7,empatica,65.42
1477606605.0,7,7,empatica,65.52
1477607605.0,7,7,empatica,65.6
1477608605.0,7,7,empatica,65.63
1477609605.0,7,7,empatica,65.67
1477610605.0,7,7,empatica,65.67
1477611605.0,7,7,empatica,65.87
1477612605.0,7,7,empatica,66.12
1477613605.0,7,7,empatica,66.35
1477614605.0,7,7,empatica,66.58
1477615605.0,7,7,empatica,66.78
1477616605.0,7,7,empatica,66.98
1477617605.0,7,7,empatica,67.18
1477618605.0,7,7,empatica,67.33
1477619605.0,7,7,empatica,67.45
1477620605.0,7,7,empatica,67.58
1477621605.0,7,7,empatica,67.7
1477622605.0,7,7,empatica,67.83
1477623605.0,7,7,empatica,67.98
1477624605.0,7,7,empatica,67.98
1477625605.0,7,7,empatica,68.0
1477626605.0,7,7,empatica,68.07
1477627605.0,7,7,empatica,68.15
1477628605.0,7,7,empatica,68.2
1477629605.0,7,7,empatica,68.23
1477630605.0,7,7,empatica,68.25
1477631605.0,7,7,empatica,68.25
1477632605.0,7,7,empatica,68.3
1477633605.0,7,7,empatica,68.37
1477634605.0,7,7,empatica,68.45
1477635605.0,7,7,empatica,68.53
1477636605.0,7,7,empatica,68.63
1477637605.0,7,7,empatica,68.62
1477638605.0,7,7,empatica,68.58
1477639605.0,7,7,empatica,68.53
1477640605.0,7,7,empatica,68.47
1477641605.0,7,7,empatica,68.38
1477642605.0,7,7,empatica,68.43
1477643605.0,7,7,empatica,68.48
1477644605.0,7,7,empatica,68.52
1477645605.0,7,7,empatica,68.55
1477646605.0,7,7,empatica,68.6
1477647605.0,7,7,empatica,68.67
