participant-id,session-id,timestamp,source,inter-beat-interval
19,08,1473342209.737659,empatica,0.890666
19,08,1473342210.472067,empatica,0.734409
19,08,1473342220.003754,empatica,0.765660
19,08,1473342220.785039,empatica,0.781286
19,08,1473342254.583462,empatica,0.812537
19,08,1473342255.427250,empatica,0.843789
19,08,1473342256.208536,empatica,0.781286
19,08,1473342257.036699,empatica,0.828163
19,08,1473342257.833610,empatica,0.796911
19,08,1473342258.630522,empatica,0.796911
19,08,1473342273.021806,empatica,0.781286
19,08,1473342281.694078,empatica,0.859414
19,08,1473342293.397738,empatica,0.921917
19,08,1473342294.288404,empatica,0.890666
19,08,1473342295.241573,empatica,0.953169
19,08,1473342296.163490,empatica,0.921917
19,08,1473342297.022904,empatica,0.859414
19,08,1473342297.866693,empatica,0.843789
19,08,1473342301.710619,empatica,0.859414
19,08,1473342302.351273,empatica,0.640654
19,08,1473342303.179436,empatica,0.828163
19,08,1473342304.038851,empatica,0.859414
19,08,1473342320.773992,empatica,0.937543
19,08,1473342321.695909,empatica,0.921917
19,08,1473342322.586575,empatica,0.890666
19,08,1473342326.930523,empatica,0.953169
19,08,1473342327.993072,empatica,1.062549
19,08,1473342349.915951,empatica,1.015671
19,08,1473342350.962873,empatica,1.046923
19,08,1473342351.962919,empatica,1.000046
19,08,1473342352.931714,empatica,0.968794
19,08,1473342353.853631,empatica,0.921917
19,08,1473342365.947934,empatica,0.718783
19,08,1473342366.682343,empatica,0.734409
19,08,1473342367.448003,empatica,0.765660
19,08,1473342368.135535,empatica,0.687531
19,08,1473342368.854317,empatica,0.718783
19,08,1473342369.619977,empatica,0.765660
19,08,1473342374.838966,empatica,0.921917
19,08,1473342375.714006,empatica,0.875040
19,08,1473342376.542169,empatica,0.828163
19,08,1473342377.370332,empatica,0.828163
19,08,1473342378.198495,empatica,0.828163
19,08,1473342379.042284,empatica,0.843789
19,08,1473342379.964201,empatica,0.921917
19,08,1473342380.886118,empatica,0.921917
19,08,1473342381.714281,empatica,0.828163
19,08,1473342382.573695,empatica,0.859414
19,08,1473342383.323730,empatica,0.750034
19,08,1473342384.136267,empatica,0.812537
19,08,1473342394.339859,empatica,0.984420
19,08,1473342398.527551,empatica,0.906291
19,08,1473342399.449468,empatica,0.921917
19,08,1473342400.340134,empatica,0.890666
19,08,1473342401.199548,empatica,0.859414
19,08,1473342402.074588,empatica,0.875040
19,08,1473342402.980880,empatica,0.906291
19,08,1473342403.824668,empatica,0.843789
19,08,1473342404.715334,empatica,0.890666
19,08,1473342405.527871,empatica,0.812537
19,08,1473342406.434163,empatica,0.906291
19,08,1473342407.262326,empatica,0.828163
19,08,1473342408.012360,empatica,0.750034
19,08,1473342414.825172,empatica,0.750034
19,08,1473342428.138281,empatica,0.828163
19,08,1473342428.950818,empatica,0.812537
19,08,1473342429.732104,empatica,0.781286
19,08,1473342430.497764,empatica,0.765660
19,08,1473342431.216547,empatica,0.718783
19,08,1473342431.982207,empatica,0.765660
19,08,1473342432.763493,empatica,0.781286
19,08,1473342433.513527,empatica,0.750034
19,08,1473342434.326064,empatica,0.812537
19,08,1473342435.185479,empatica,0.859414
19,08,1473342435.919887,empatica,0.734409
19,08,1473342436.748050,empatica,0.828163
19,08,1473342437.419956,empatica,0.671906
19,08,1473342438.138739,empatica,0.718783
19,08,1473342438.904399,empatica,0.765660
19,08,1473342439.841942,empatica,0.937543
19,08,1473342444.279645,empatica,0.859414
19,08,1473342444.982802,empatica,0.703157
19,08,1473342445.842216,empatica,0.859414
19,08,1473342446.607877,empatica,0.765660
19,08,1473342447.357911,empatica,0.750034
19,08,1473342448.139197,empatica,0.781286
19,08,1473342448.920482,empatica,0.781286
19,08,1473342449.701768,empatica,0.781286
19,08,1473342450.514305,empatica,0.812537
19,08,1473342451.295591,empatica,0.781286
19,08,1473342452.123754,empatica,0.828163
19,08,1473342452.983168,empatica,0.859414
19,08,1473342466.936932,empatica,0.781286
19,08,1473342467.749469,empatica,0.812537
19,08,1473342468.515129,empatica,0.765660
19,08,1473342469.327667,empatica,0.812537
19,08,1473342470.124578,empatica,0.796911
19,08,1473342470.937115,empatica,0.812537
19,08,1473342471.718401,empatica,0.781286
19,08,1473342472.577815,empatica,0.859414
19,08,1473342473.452855,empatica,0.875040
19,08,1473342474.327895,empatica,0.875040
19,08,1473342475.171684,empatica,0.843789
19,08,1473342476.093601,empatica,0.921917
19,08,1473342476.921764,empatica,0.828163
19,08,1473342477.734301,empatica,0.812537
19,08,1473342478.531213,empatica,0.796911
19,08,1473342479.390627,empatica,0.859414
19,08,1473342480.296919,empatica,0.906291
19,08,1473342481.281339,empatica,0.984420
19,08,1473342482.297010,empatica,1.015671
19,08,1473342483.297056,empatica,1.000046
19,08,1473342484.297102,empatica,1.000046
19,08,1473342485.187768,empatica,0.890666
19,08,1473342486.250316,empatica,1.062549
19,08,1473342491.563059,empatica,0.703157
19,08,1473342492.516228,empatica,0.953169
19,08,1473342493.422519,empatica,0.906291
19,08,1473342494.391314,empatica,0.968794
19,08,1473342495.344482,empatica,0.953169
19,08,1473342496.297651,empatica,0.953169
19,08,1473342500.188454,empatica,0.765660
19,08,1473342500.938488,empatica,0.750034
19,08,1473342501.735400,empatica,0.796911
19,08,1473342502.501060,empatica,0.765660
19,08,1473342503.282346,empatica,0.781286
19,08,1473342513.157798,empatica,1.000046
19,08,1473342514.142218,empatica,0.984420
19,08,1473342515.001632,empatica,0.859414
19,08,1473342515.923550,empatica,0.921917
19,08,1473342516.923595,empatica,1.000046
19,08,1473342517.720507,empatica,0.796911
19,08,1473342518.642424,empatica,0.921917
19,08,1473342519.501838,empatica,0.859414
19,08,1473342520.376878,empatica,0.875040
19,08,1473342521.220667,empatica,0.843789
19,08,1473342521.986327,empatica,0.765660
19,08,1473342522.861367,empatica,0.875040
19,08,1473342523.861413,empatica,1.000046
19,08,1473342524.736453,empatica,0.875040
19,08,1473342525.689622,empatica,0.953169
19,08,1473342526.658416,empatica,0.968794
19,08,1473342527.580333,empatica,0.921917
19,08,1473342528.377245,empatica,0.796911
19,08,1473342529.174156,empatica,0.796911
19,08,1473342529.861688,empatica,0.687531
19,08,1473342530.611722,empatica,0.750034
19,08,1473342536.393237,empatica,0.859414
19,08,1473342543.768574,empatica,0.953169
19,08,1473342544.737369,empatica,0.968794
19,08,1473342545.737414,empatica,1.000046
19,08,1473342546.706209,empatica,0.968794
19,08,1473342547.800009,empatica,1.093800
19,08,1473342553.597149,empatica,1.062549
19,08,1473342554.581569,empatica,0.984420
19,08,1473342555.597241,empatica,1.015671
19,08,1473342556.519158,empatica,0.921917
19,08,1473342557.300444,empatica,0.781286
19,08,1473342558.128607,empatica,0.828163
19,08,1473342558.972395,empatica,0.843789
19,08,1473342559.800558,empatica,0.828163
19,08,1473342560.706850,empatica,0.906291
19,08,1473342561.738147,empatica,1.031297
19,08,1473342562.613187,empatica,0.875040
19,08,1473342563.675735,empatica,1.062549
19,08,1473342564.582027,empatica,0.906291
19,08,1473342565.503944,empatica,0.921917
19,08,1473342566.425861,empatica,0.921917
19,08,1473342567.316527,empatica,0.890666
19,08,1473342568.222819,empatica,0.906291
19,08,1473342569.097859,empatica,0.875040
19,08,1473342569.988524,empatica,0.890666
19,08,1473342570.879190,empatica,0.890666
19,08,1473342571.894862,empatica,1.015671
19,08,1473342572.629270,empatica,0.734409
19,08,1473342577.488868,empatica,0.734409
19,08,1473342578.270154,empatica,0.781286
19,08,1473342579.067065,empatica,0.796911
19,08,1473342587.458074,empatica,0.812537
19,08,1473342588.317488,empatica,0.859414
19,08,1473342589.239406,empatica,0.921917
19,08,1473342590.192574,empatica,0.953169
19,08,1473342591.020737,empatica,0.828163
19,08,1473342663.805319,empatica,0.796911
19,08,1473342664.492851,empatica,0.687531
19,08,1473342665.258511,empatica,0.765660
19,08,1473342666.071048,empatica,0.812537
19,08,1473342682.353043,empatica,0.984420
19,08,1473342683.337463,empatica,0.984420
19,08,1473342684.337509,empatica,1.000046
19,08,1473342685.228175,empatica,0.890666
19,08,1473342698.463156,empatica,0.953169
19,08,1473342699.369447,empatica,0.906291
19,08,1473342700.228861,empatica,0.859414
19,08,1473342701.057024,empatica,0.828163
19,08,1473342701.807059,empatica,0.750034
19,08,1473342702.603970,empatica,0.796911
19,08,1473342703.447759,empatica,0.843789
19,08,1473342704.369676,empatica,0.921917
19,08,1473342705.338470,empatica,0.968794
19,08,1473342706.307265,empatica,0.968794
19,08,1473342707.260433,empatica,0.953169
19,08,1473342708.213602,empatica,0.953169
19,08,1473342709.135519,empatica,0.921917
19,08,1473342710.119939,empatica,0.984420
19,08,1473342711.088733,empatica,0.968794
19,08,1473342715.276425,empatica,0.718783
19,08,1473342733.292875,empatica,0.718783
19,08,1473342738.308729,empatica,0.968794
19,08,1473342739.418155,empatica,1.109426
19,08,1473342740.261944,empatica,0.843789
19,08,1473342744.621518,empatica,0.906291
19,08,1473342745.480933,empatica,0.859414
19,08,1473342746.402850,empatica,0.921917
19,08,1473342747.340393,empatica,0.937543
19,08,1473342748.324813,empatica,0.984420
19,08,1473342754.106328,empatica,0.953169
19,08,1473342755.090748,empatica,0.984420
19,08,1473342764.122411,empatica,0.968794
19,08,1473342765.106831,empatica,0.984420
19,08,1473342766.091251,empatica,0.984420
19,08,1473342767.044420,empatica,0.953169
19,08,1473342767.997588,empatica,0.953169
19,08,1473342768.935131,empatica,0.937543
19,08,1473342769.841423,empatica,0.906291
19,08,1473342770.716463,empatica,0.875040
19,08,1473342771.575877,empatica,0.859414
19,08,1473342772.388414,empatica,0.812537
19,08,1473342773.216577,empatica,0.828163
19,08,1473342774.091617,empatica,0.875040
19,08,1473342775.013535,empatica,0.921917
19,08,1473342775.919826,empatica,0.906291
19,08,1473342776.841743,empatica,0.921917
19,08,1473342777.669906,empatica,0.828163
19,08,1473342778.529320,empatica,0.859414
19,08,1473342779.404361,empatica,0.875040
19,08,1473342780.310652,empatica,0.906291
