participant-id,session-id,timestamp,source,temperature
19,06,1471441447.000000,empatica,382.18
19,06,1471441447.250000,empatica,382.18
19,06,1471441447.500000,empatica,382.18
19,06,1471441447.750000,empatica,382.18
19,06,1471441448.000000,empatica,34.25
19,06,1471441448.250000,empatica,34.25
19,06,1471441448.500000,empatica,34.25
19,06,1471441448.750000,empatica,34.25
19,06,1471441449.000000,empatica,34.25
19,06,1471441449.250000,empatica,34.25
19,06,1471441449.500000,empatica,34.25
19,06,1471441449.750000,empatica,34.25
19,06,1471441450.000000,empatica,34.25
19,06,1471441450.250000,empatica,34.25
19,06,1471441450.500000,empatica,34.25
19,06,1471441450.750000,empatica,34.25
19,06,1471441451.000000,empatica,34.25
19,06,1471441451.250000,empatica,34.25
19,06,1471441451.500000,empatica,34.25
19,06,1471441451.750000,empatica,34.25
19,06,1471441452.000000,empatica,34.25
19,06,1471441452.250000,empatica,34.25
19,06,1471441452.500000,empatica,34.25
19,06,1471441452.750000,empatica,34.25
19,06,1471441453.000000,empatica,34.25
19,06,1471441453.250000,empatica,34.25
19,06,1471441453.500000,empatica,34.25
19,06,1471441453.750000,empatica,34.25
19,06,1471441454.000000,empatica,34.25
19,06,1471441454.250000,empatica,34.25
19,06,1471441454.500000,empatica,34.25
19,06,1471441454.750000,empatica,34.25
19,06,1471441455.000000,empatica,34.27
19,06,1471441455.250000,empatica,34.27
19,06,1471441455.500000,empatica,34.27
19,06,1471441455.750000,empatica,34.27
19,06,1471441456.000000,empatica,34.25
19,06,1471441456.250000,empatica,34.25
19,06,1471441456.500000,empatica,34.25
19,06,1471441456.750000,empatica,34.25
19,06,1471441457.000000,empatica,34.25
19,06,1471441457.250000,empatica,34.25
19,06,1471441457.500000,empatica,34.25
19,06,1471441457.750000,empatica,34.25
19,06,1471441458.000000,empatica,34.25
19,06,1471441458.250000,empatica,34.25
19,06,1471441458.500000,empatica,34.25
19,06,1471441458.750000,empatica,34.25
19,06,1471441459.000000,empatica,34.25
19,06,1471441459.250000,empatica,34.25
19,06,1471441459.500000,empatica,34.25
19,06,1471441459.750000,empatica,34.25
19,06,1471441460.000000,empatica,34.25
19,06,1471441460.250000,empatica,34.25
19,06,1471441460.500000,empatica,34.25
19,06,1471441460.750000,empatica,34.25
19,06,1471441461.000000,empatica,34.23
19,06,1471441461.250000,empatica,34.23
19,06,1471441461.500000,empatica,34.23
19,06,1471441461.750000,empatica,34.23
19,06,1471441462.000000,empatica,34.25
19,06,1471441462.250000,empatica,34.25
19,06,1471441462.500000,empatica,34.25
19,06,1471441462.750000,empatica,34.25
19,06,1471441463.000000,empatica,34.27
19,06,1471441463.250000,empatica,34.27
19,06,1471441463.500000,empatica,34.27
19,06,1471441463.750000,empatica,34.27
19,06,1471441464.000000,empatica,34.27
19,06,1471441464.250000,empatica,34.27
19,06,1471441464.500000,empatica,34.27
19,06,1471441464.750000,empatica,34.27
19,06,1471441465.000000,empatica,34.25
19,06,1471441465.250000,empatica,34.25
19,06,1471441465.500000,empatica,34.25
19,06,1471441465.750000,empatica,34.25
19,06,1471441466.000000,empatica,34.25
19,06,1471441466.250000,empatica,34.25
19,06,1471441466.500000,empatica,34.25
19,06,1471441466.750000,empatica,34.25
19,06,1471441467.000000,empatica,34.25
19,06,1471441467.250000,empatica,34.25
19,06,1471441467.500000,empatica,34.25
19,06,1471441467.750000,empatica,34.25
19,06,1471441468.000000,empatica,34.25
19,06,1471441468.250000,empatica,34.25
19,06,1471441468.500000,empatica,34.25
19,06,1471441468.750000,empatica,34.25
19,06,1471441469.000000,empatica,34.23
19,06,1471441469.250000,empatica,34.23
