participant-id,session-id,timestamp,source,inter-beat-interval
13,01,1470770957.079181,empatica,0.859414
13,01,1470770957.907344,empatica,0.828163
13,01,1470770958.766759,empatica,0.859414
13,01,1470770959.641799,empatica,0.875040
13,01,1470770960.485587,empatica,0.843789
13,01,1470770964.642028,empatica,0.843789
13,01,1470770965.532693,empatica,0.890666
13,01,1470770966.423359,empatica,0.890666
13,01,1470770967.314025,empatica,0.890666
13,01,1470770968.189065,empatica,0.875040
13,01,1470770969.048479,empatica,0.859414
13,01,1470770969.923519,empatica,0.875040
13,01,1470770970.798559,empatica,0.875040
13,01,1470770979.767720,empatica,0.875040
13,01,1470770984.939832,empatica,0.812537
13,01,1470770985.767995,empatica,0.828163
13,01,1470770986.611783,empatica,0.843789
13,01,1470770987.471198,empatica,0.859414
13,01,1470770988.252483,empatica,0.781286
13,01,1470770989.080646,empatica,0.828163
13,01,1470770989.924435,empatica,0.843789
13,01,1470770990.815101,empatica,0.890666
13,01,1470770991.658889,empatica,0.843789
13,01,1470770992.549555,empatica,0.890666
13,01,1470770993.487098,empatica,0.937543
13,01,1470770994.424641,empatica,0.937543
13,01,1470770995.315307,empatica,0.890666
13,01,1470770996.237224,empatica,0.921917
13,01,1470770997.159141,empatica,0.921917
13,01,1470770998.034181,empatica,0.875040
13,01,1470770998.909221,empatica,0.875040
13,01,1470770999.799887,empatica,0.890666
13,01,1470771000.721804,empatica,0.921917
13,01,1470771001.596844,empatica,0.875040
13,01,1470771002.503136,empatica,0.906291
13,01,1470771003.393801,empatica,0.890666
13,01,1470771004.284467,empatica,0.890666
13,01,1470771005.190759,empatica,0.906291
13,01,1470771006.097050,empatica,0.906291
13,01,1470771006.940839,empatica,0.843789
13,01,1470771007.800253,empatica,0.859414
13,01,1470771008.690919,empatica,0.890666
13,01,1470771009.581585,empatica,0.890666
13,01,1470771010.487876,empatica,0.906291
13,01,1470771011.441045,empatica,0.953169
13,01,1470771012.378588,empatica,0.937543
13,01,1470771013.284879,empatica,0.906291
13,01,1470771014.175545,empatica,0.890666
13,01,1470771058.474448,empatica,0.859414
13,01,1470771059.318237,empatica,0.843789
13,01,1470771060.193277,empatica,0.875040
13,01,1470771061.099568,empatica,0.906291
13,01,1470771061.974608,empatica,0.875040
13,01,1470771062.849648,empatica,0.875040
13,01,1470771063.755940,empatica,0.906291
13,01,1470771064.677857,empatica,0.921917
13,01,1470771065.584148,empatica,0.906291
13,01,1470771066.521691,empatica,0.937543
13,01,1470771067.427983,empatica,0.906291
13,01,1470771068.365526,empatica,0.937543
13,01,1470771078.912884,empatica,0.812537
13,01,1470771079.803549,empatica,0.890666
13,01,1470771086.663238,empatica,0.859414
13,01,1470771087.553904,empatica,0.890666
13,01,1470771088.428944,empatica,0.875040
13,01,1470771089.288358,empatica,0.859414
13,01,1470771090.210276,empatica,0.921917
13,01,1470771091.038439,empatica,0.828163
13,01,1470771103.085865,empatica,0.937543
13,01,1470771103.976531,empatica,0.890666
13,01,1470771104.882822,empatica,0.906291
13,01,1470771112.695680,empatica,0.937543
13,01,1470771113.492591,empatica,0.796911
13,01,1470771114.336380,empatica,0.843789
13,01,1470771125.446264,empatica,0.937543
13,01,1470771131.915310,empatica,0.937543
13,01,1470771132.805975,empatica,0.890666
13,01,1470771133.743518,empatica,0.937543
13,01,1470771134.696687,empatica,0.953169
13,01,1470771135.587353,empatica,0.890666
13,01,1470771136.509270,empatica,0.921917
13,01,1470771137.446813,empatica,0.937543
13,01,1470771138.321853,empatica,0.875040
13,01,1470771139.243770,empatica,0.921917
13,01,1470771140.196939,empatica,0.953169
13,01,1470771141.103230,empatica,0.906291
13,01,1470771142.087650,empatica,0.984420
13,01,1470771148.931714,empatica,0.781286
13,01,1470771156.728945,empatica,0.984420
13,01,1470771157.635237,empatica,0.906291
13,01,1470771158.588406,empatica,0.953169
13,01,1470771166.495018,empatica,1.015671
13,01,1470771167.526315,empatica,1.031297
13,01,1470771168.463858,empatica,0.937543
13,01,1470771169.448278,empatica,0.984420
13,01,1470771170.448323,empatica,1.000046
13,01,1470771171.448369,empatica,1.000046
13,01,1470771172.432789,empatica,0.984420
13,01,1470771173.448461,empatica,1.015671
13,01,1470771174.448507,empatica,1.000046
13,01,1470771175.448552,empatica,1.000046
13,01,1470771176.370470,empatica,0.921917
13,01,1470771177.323638,empatica,0.953169
13,01,1470771178.308058,empatica,0.984420
13,01,1470771179.292478,empatica,0.984420
13,01,1470771180.292524,empatica,1.000046
13,01,1470771181.276944,empatica,0.984420
13,01,1470771182.276990,empatica,1.000046
13,01,1470771183.214533,empatica,0.937543
13,01,1470771184.152076,empatica,0.937543
13,01,1470771185.105244,empatica,0.953169
13,01,1470771186.011536,empatica,0.906291
13,01,1470771186.964705,empatica,0.953169
13,01,1470771187.902247,empatica,0.937543
13,01,1470771188.855416,empatica,0.953169
13,01,1470771205.106160,empatica,0.890666
13,01,1470771205.981200,empatica,0.875040
13,01,1470771206.809363,empatica,0.828163
13,01,1470771207.590649,empatica,0.781286
13,01,1470771208.450063,empatica,0.859414
13,01,1470771209.340729,empatica,0.890666
13,01,1470771210.309523,empatica,0.968794
13,01,1470771211.309569,empatica,1.000046
