timestamp,participant-id,session-id,source,heart-rate
1471613638.0,5,3,empatica,50.0
1471614638.0,5,3,empatica,50.0
1471615638.0,5,3,empatica,66.0
1471616638.0,5,3,empatica,61.75
1471617638.0,5,3,empatica,64.2
1471618638.0,5,3,empatica,67.83
1471619638.0,5,3,empatica,70.57
1471620638.0,5,3,empatica,72.88
1471621638.0,5,3,empatica,75.22
1471622638.0,5,3,empatica,77.2
1471623638.0,5,3,empatica,78.91
1471624638.0,5,3,empatica,80.75
1471625638.0,5,3,empatica,82.23
1471626638.0,5,3,empatica,83.5
1471627638.0,5,3,empatica,84.53
1471628638.0,5,3,empatica,85.38
1471629638.0,5,3,empatica,86.18
1471630638.0,5,3,empatica,87.0
1471631638.0,5,3,empatica,87.74
1471632638.0,5,3,empatica,88.35
1471633638.0,5,3,empatica,88.9
1471634638.0,5,3,empatica,89.77
1471635638.0,5,3,empatica,89.78
1471636638.0,5,3,empatica,89.75
1471637638.0,5,3,empatica,89.76
1471638638.0,5,3,empatica,89.77
1471639638.0,5,3,empatica,89.78
1471640638.0,5,3,empatica,89.79
1471641638.0,5,3,empatica,89.83
1471642638.0,5,3,empatica,89.9
1471643638.0,5,3,empatica,90.0
1471644638.0,5,3,empatica,90.12
1471645638.0,5,3,empatica,90.21
1471646638.0,5,3,empatica,90.24
1471647638.0,5,3,empatica,90.34
1471648638.0,5,3,empatica,90.53
1471649638.0,5,3,empatica,90.7
1471650638.0,5,3,empatica,90.84
1471651638.0,5,3,empatica,90.97
1471652638.0,5,3,empatica,91.07
1471653638.0,5,3,empatica,91.17
1471654638.0,5,3,empatica,91.05
1471655638.0,5,3,empatica,90.91
1471656638.0,5,3,empatica,90.77
1471657638.0,5,3,empatica,90.64
1471658638.0,5,3,empatica,90.52
1471659638.0,5,3,empatica,90.4
1471660638.0,5,3,empatica,90.27
1471661638.0,5,3,empatica,90.14
1471662638.0,5,3,empatica,90.02
1471663638.0,5,3,empatica,89.92
1471664638.0,5,3,empatica,89.83
1471665638.0,5,3,empatica,89.7
1471666638.0,5,3,empatica,89.57
1471667638.0,5,3,empatica,89.44
1471668638.0,5,3,empatica,89.29
1471669638.0,5,3,empatica,89.12
1471670638.0,5,3,empatica,88.97
1471671638.0,5,3,empatica,88.81
1471672638.0,5,3,empatica,88.67
1471673638.0,5,3,empatica,89.2
1471674638.0,5,3,empatica,89.73
1471675638.0,5,3,empatica,89.48
1471676638.0,5,3,empatica,90.08
1471677638.0,5,3,empatica,90.28
1471678638.0,5,3,empatica,90.28
1471679638.0,5,3,empatica,90.27
1471680638.0,5,3,empatica,90.23
1471681638.0,5,3,empatica,90.12
1471682638.0,5,3,empatica,89.98
1471683638.0,5,3,empatica,89.83
1471684638.0,5,3,empatica,89.6
1471685638.0,5,3,empatica,89.4
1471686638.0,5,3,empatica,89.22
1471687638.0,5,3,empatica,89.07
1471688638.0,5,3,empatica,88.92
1471689638.0,5,3,empatica,88.73
1471690638.0,5,3,empatica,88.53
1471691638.0,5,3,empatica,88.32
1471692638.0,5,3,empatica,88.08
1471693638.0,5,3,empatica,87.92
1471694638.0,5,3,empatica,87.63
1471695638.0,5,3,empatica,87.65
1471696638.0,5,3,empatica,87.68
1471697638.0,5,3,empatica,87.7
1471698638.0,5,3,empatica,87.72
1471699638.0,5,3,empatica,87.72
1471700638.0,5,3,empatica,87.72
1471701638.0,5,3,empatica,87.68
1471702638.0,5,3,empatica,87.63
1471703638.0,5,3,empatica,87.57
1471704638.0,5,3,empatica,87.5
1471705638.0,5,3,empatica,87.43
1471706638.0,5,3,empatica,87.38
1471707638.0,5,3,empatica,87.28
1471708638.0,5,3,empatica,87.13
1471709638.0,5,3,empatica,86.98
1471710638.0,5,3,empatica,86.85
1471711638.0,5,3,empatica,86.7
1471712638.0,5,3,empatica,86.55
1471713638.0,5,3,empatica,86.38
1471714638.0,5,3,empatica,86.38
1471715638.0,5,3,empatica,86.42
1471716638.0,5,3,empatica,86.42
1471717638.0,5,3,empatica,86.42
1471718638.0,5,3,empatica,86.47
1471719638.0,5,3,empatica,86.48
1471720638.0,5,3,empatica,86.52
1471721638.0,5,3,empatica,86.55
1471722638.0,5,3,empatica,86.47
1471723638.0,5,3,empatica,86.42
1471724638.0,5,3,empatica,86.32
1471725638.0,5,3,empatica,86.27
1471726638.0,5,3,empatica,86.15
1471727638.0,5,3,empatica,86.03
1471728638.0,5,3,empatica,85.92
1471729638.0,5,3,empatica,85.68
1471730638.0,5,3,empatica,85.5
1471731638.0,5,3,empatica,85.32
1471732638.0,5,3,empatica,85.17
1471733638.0,5,3,empatica,84.98
1471734638.0,5,3,empatica,84.73
1471735638.0,5,3,empatica,84.5
1471736638.0,5,3,empatica,84.23
1471737638.0,5,3,empatica,84.0
1471738638.0,5,3,empatica,83.77
1471739638.0,5,3,empatica,83.68
1471740638.0,5,3,empatica,83.6
1471741638.0,5,3,empatica,83.57
1471742638.0,5,3,empatica,83.52
1471743638.0,5,3,empatica,83.5
1471744638.0,5,3,empatica,83.5
1471745638.0,5,3,empatica,83.55
1471746638.0,5,3,empatica,83.57
1471747638.0,5,3,empatica,83.55
1471748638.0,5,3,empatica,83.57
1471749638.0,5,3,empatica,83.6
1471750638.0,5,3,empatica,83.62
1471751638.0,5,3,empatica,83.67
1471752638.0,5,3,empatica,83.73
1471753638.0,5,3,empatica,83.73
1471754638.0,5,3,empatica,83.72
1471755638.0,5,3,empatica,83.72
1471756638.0,5,3,empatica,83.73
1471757638.0,5,3,empatica,83.73
1471758638.0,5,3,empatica,83.75
1471759638.0,5,3,empatica,83.8
1471760638.0,5,3,empatica,83.88
1471761638.0,5,3,empatica,84.0
1471762638.0,5,3,empatica,84.17
1471763638.0,5,3,empatica,84.35
1471764638.0,5,3,empatica,84.52
1471765638.0,5,3,empatica,84.67
1471766638.0,5,3,empatica,84.85
1471767638.0,5,3,empatica,85.0
1471768638.0,5,3,empatica,85.13
1471769638.0,5,3,empatica,85.27
1471770638.0,5,3,empatica,85.37
1471771638.0,5,3,empatica,85.5
1471772638.0,5,3,empatica,85.65
1471773638.0,5,3,empatica,85.83
1471774638.0,5,3,empatica,85.98
1471775638.0,5,3,empatica,86.08
1471776638.0,5,3,empatica,86.22
1471777638.0,5,3,empatica,86.32
1471778638.0,5,3,empatica,86.37
1471779638.0,5,3,empatica,86.45
1471780638.0,5,3,empatica,86.52
1471781638.0,5,3,empatica,86.58
1471782638.0,5,3,empatica,86.78
1471783638.0,5,3,empatica,86.9
1471784638.0,5,3,empatica,87.07
1471785638.0,5,3,empatica,87.22
1471786638.0,5,3,empatica,87.4
1471787638.0,5,3,empatica,87.55
1471788638.0,5,3,empatica,87.73
1471789638.0,5,3,empatica,88.07
1471790638.0,5,3,empatica,88.33
1471791638.0,5,3,empatica,88.6
1471792638.0,5,3,empatica,88.87
1471793638.0,5,3,empatica,89.13
1471794638.0,5,3,empatica,89.47
1471795638.0,5,3,empatica,89.75
1471796638.0,5,3,empatica,90.03
1471797638.0,5,3,empatica,90.27
1471798638.0,5,3,empatica,90.48
