participant-id,session-id,timestamp,source,inter-beat-interval
19,01,1467843913.406818,empatica,0.875040
19,01,1467843914.344361,empatica,0.937543
19,01,1467843915.250652,empatica,0.906291
19,01,1467843916.141318,empatica,0.890666
19,01,1467843932.876459,empatica,0.859414
19,01,1467843933.657745,empatica,0.781286
19,01,1467843940.501808,empatica,0.953169
19,01,1467843941.486228,empatica,0.984420
19,01,1467843942.376894,empatica,0.890666
19,01,1467843943.361314,empatica,0.984420
19,01,1467843944.330108,empatica,0.968794
19,01,1467843945.314528,empatica,0.984420
19,01,1467843946.220820,empatica,0.906291
19,01,1467843947.220866,empatica,1.000046
19,01,1467843948.236537,empatica,1.015671
19,01,1467843949.252209,empatica,1.015671
19,01,1467843950.189752,empatica,0.937543
19,01,1467843951.158546,empatica,0.968794
19,01,1467843952.142966,empatica,0.984420
19,01,1467843953.096135,empatica,0.953169
19,01,1467843954.018052,empatica,0.921917
19,01,1467843955.064975,empatica,1.046923
19,01,1467843956.033769,empatica,0.968794
19,01,1467843957.065066,empatica,1.031297
19,01,1467843958.096364,empatica,1.031297
19,01,1467843959.096409,empatica,1.000046
19,01,1467843960.112081,empatica,1.015671
19,01,1467843961.143378,empatica,1.031297
19,01,1467843962.143424,empatica,1.000046
19,01,1467843968.706224,empatica,0.968794
19,01,1467843969.675019,empatica,0.968794
19,01,1467843970.643813,empatica,0.968794
19,01,1467843971.534479,empatica,0.890666
19,01,1467843972.425144,empatica,0.890666
19,01,1467843979.003571,empatica,0.984420
19,01,1467843979.878611,empatica,0.875040
19,01,1467843980.722399,empatica,0.843789
19,01,1467844003.801581,empatica,0.765660
19,01,1467844004.598492,empatica,0.796911
19,01,1467844014.052050,empatica,0.718783
19,01,1467844014.817710,empatica,0.765660
19,01,1467844015.583370,empatica,0.765660
19,01,1467844016.380281,empatica,0.796911
19,01,1467844017.114690,empatica,0.734409
19,01,1467844017.817847,empatica,0.703157
19,01,1467844018.583507,empatica,0.765660
19,01,1467844019.427296,empatica,0.843789
19,01,1467844020.317962,empatica,0.890666
19,01,1467844021.255505,empatica,0.937543
19,01,1467844022.114919,empatica,0.859414
19,01,1467844022.911830,empatica,0.796911
19,01,1467844023.755619,empatica,0.843789
19,01,1467844024.599408,empatica,0.843789
19,01,1467844025.458822,empatica,0.859414
19,01,1467844026.318236,empatica,0.859414
19,01,1467844027.162025,empatica,0.843789
19,01,1467844027.927685,empatica,0.765660
19,01,1467844028.662094,empatica,0.734409
19,01,1467844029.443379,empatica,0.781286
19,01,1467844030.334045,empatica,0.890666
19,01,1467844031.240337,empatica,0.906291
19,01,1467844032.146628,empatica,0.906291
19,01,1467844032.974791,empatica,0.828163
19,01,1467844033.740451,empatica,0.765660
19,01,1467844034.474860,empatica,0.734409
19,01,1467844035.271771,empatica,0.796911
19,01,1467844036.099934,empatica,0.828163
19,01,1467844036.943723,empatica,0.843789
19,01,1467844037.787511,empatica,0.843789
19,01,1467844038.600049,empatica,0.812537
19,01,1467844039.381334,empatica,0.781286
19,01,1467844040.068866,empatica,0.687531
19,01,1467844040.756397,empatica,0.687531
19,01,1467844041.490806,empatica,0.734409
19,01,1467844042.256466,empatica,0.765660
19,01,1467844043.069003,empatica,0.812537
19,01,1467844043.912792,empatica,0.843789
19,01,1467844044.725329,empatica,0.812537
19,01,1467844045.522240,empatica,0.796911
19,01,1467844046.334778,empatica,0.812537
19,01,1467844047.069186,empatica,0.734409
19,01,1467844047.662963,empatica,0.593777
19,01,1467844048.350495,empatica,0.687531
19,01,1467844049.069278,empatica,0.718783
19,01,1467844049.850564,empatica,0.781286
19,01,1467844050.631849,empatica,0.781286
19,01,1467844051.444386,empatica,0.812537
19,01,1467844052.210047,empatica,0.765660
19,01,1467844052.897578,empatica,0.687531
19,01,1467844053.616361,empatica,0.718783
19,01,1467844054.350770,empatica,0.734409
19,01,1467844055.147681,empatica,0.796911
19,01,1467844055.944592,empatica,0.796911
19,01,1467844056.757130,empatica,0.812537
19,01,1467844057.585293,empatica,0.828163
19,01,1467844058.382204,empatica,0.796911
19,01,1467844059.163490,empatica,0.781286
19,01,1467844059.897898,empatica,0.734409
19,01,1467844060.616681,empatica,0.718783
19,01,1467844061.382341,empatica,0.765660
19,01,1467844062.194879,empatica,0.812537
19,01,1467844063.023041,empatica,0.828163
19,01,1467844063.866830,empatica,0.843789
19,01,1467844064.726244,empatica,0.859414
19,01,1467844065.554407,empatica,0.828163
19,01,1467844066.320067,empatica,0.765660
19,01,1467844067.070102,empatica,0.750034
19,01,1467844067.898265,empatica,0.828163
19,01,1467844068.773305,empatica,0.875040
19,01,1467844069.648345,empatica,0.875040
19,01,1467844070.523385,empatica,0.875040
19,01,1467844071.398425,empatica,0.875040
19,01,1467844072.257839,empatica,0.859414
19,01,1467844073.070376,empatica,0.812537
19,01,1467844073.789159,empatica,0.718783
19,01,1467844074.476691,empatica,0.687531
19,01,1467844075.242351,empatica,0.765660
