timestamp,participant-id,session-id,source,rr-interval
1470794013.0,7,6,empatica,859.414
1470794841.0,7,6,empatica,828.163
1470795701.0,7,6,empatica,859.414
1470796576.0,7,6,empatica,875.04
1470797420.0,7,6,empatica,843.789
1470801576.0,7,6,empatica,843.789
1470802467.0,7,6,empatica,890.666
1470803357.0,7,6,empatica,890.666
1470804248.0,7,6,empatica,890.666
1470805123.0,7,6,empatica,875.04
1470805982.0,7,6,empatica,859.414
1470806858.0,7,6,empatica,875.04
1470807733.0,7,6,empatica,875.04
1470816702.0,7,6,empatica,875.04
1470821874.0,7,6,empatica,812.537
1470822702.0,7,6,empatica,828.163
1470823546.0,7,6,empatica,843.789
1470824405.0,7,6,empatica,859.414
1470825186.0,7,6,empatica,781.286
1470826015.0,7,6,empatica,828.163
1470826858.0,7,6,empatica,843.789
1470827749.0,7,6,empatica,890.666
1470828593.0,7,6,empatica,843.789
1470829484.0,7,6,empatica,890.666
1470830421.0,7,6,empatica,937.543
1470831359.0,7,6,empatica,937.543
1470832249.0,7,6,empatica,890.666
1470833171.0,7,6,empatica,921.917
1470834093.0,7,6,empatica,921.917
1470834968.0,7,6,empatica,875.04
1470835843.0,7,6,empatica,875.04
1470836734.0,7,6,empatica,890.666
1470837656.0,7,6,empatica,921.917
1470838531.0,7,6,empatica,875.04
1470839437.0,7,6,empatica,906.291
1470840328.0,7,6,empatica,890.666
1470841218.0,7,6,empatica,890.666
1470842125.0,7,6,empatica,906.291
1470843031.0,7,6,empatica,906.291
1470843875.0,7,6,empatica,843.789
1470844734.0,7,6,empatica,859.414
1470845625.0,7,6,empatica,890.666
1470846516.0,7,6,empatica,890.666
1470847422.0,7,6,empatica,906.291
1470848375.0,7,6,empatica,953.169
1470849313.0,7,6,empatica,937.543
1470850219.0,7,6,empatica,906.291
1470851110.0,7,6,empatica,890.666
1470895408.0,7,6,empatica,859.414
1470896252.0,7,6,empatica,843.789
1470897127.0,7,6,empatica,875.04
1470898034.0,7,6,empatica,906.291
1470898909.0,7,6,empatica,875.04
1470899784.0,7,6,empatica,875.04
1470900690.0,7,6,empatica,906.291
1470901612.0,7,6,empatica,921.917
1470902518.0,7,6,empatica,906.291
1470903456.0,7,6,empatica,937.543
1470904362.0,7,6,empatica,906.291
1470905300.0,7,6,empatica,937.543
1470915847.0,7,6,empatica,812.537
1470916738.0,7,6,empatica,890.666
1470923597.0,7,6,empatica,859.414
1470924488.0,7,6,empatica,890.666
1470925363.0,7,6,empatica,875.04
1470926222.0,7,6,empatica,859.414
1470927144.0,7,6,empatica,921.917
1470927972.0,7,6,empatica,828.163
1470940020.0,7,6,empatica,937.543
1470940911.0,7,6,empatica,890.666
1470941817.0,7,6,empatica,906.291
1470949630.0,7,6,empatica,937.543
1470950427.0,7,6,empatica,796.911
1470951270.0,7,6,empatica,843.789
1470962380.0,7,6,empatica,937.543
1470968849.0,7,6,empatica,937.543
1470969740.0,7,6,empatica,890.666
1470970678.0,7,6,empatica,937.543
1470971631.0,7,6,empatica,953.169
1470972521.0,7,6,empatica,890.666
1470973443.0,7,6,empatica,921.917
1470974381.0,7,6,empatica,937.543
1470975256.0,7,6,empatica,875.04
1470976178.0,7,6,empatica,921.917
1470977131.0,7,6,empatica,953.169
1470978037.0,7,6,empatica,906.291
1470979022.0,7,6,empatica,984.42
1470985866.0,7,6,empatica,781.286
1470993663.0,7,6,empatica,984.42
1470994569.0,7,6,empatica,906.291
1470995522.0,7,6,empatica,953.169
1471003429.0,7,6,empatica,1015.671
