participant-id,session-id,timestamp,source,heart-rate
12,03,1471354647.0,empatica,86.00
12,03,1471354648.0,empatica,78.50
12,03,1471354649.0,empatica,69.67
12,03,1471354650.0,empatica,67.50
12,03,1471354651.0,empatica,64.40
12,03,1471354652.0,empatica,82.67
12,03,1471354653.0,empatica,94.29
12,03,1471354654.0,empatica,103.00
12,03,1471354655.0,empatica,109.78
12,03,1471354656.0,empatica,115.20
12,03,1471354657.0,empatica,119.64
12,03,1471354658.0,empatica,123.33
12,03,1471354659.0,empatica,126.46
12,03,1471354660.0,empatica,129.21
12,03,1471354661.0,empatica,131.53
12,03,1471354662.0,empatica,133.56
12,03,1471354663.0,empatica,135.29
12,03,1471354664.0,empatica,136.78
12,03,1471354665.0,empatica,138.11
12,03,1471354666.0,empatica,139.20
12,03,1471354667.0,empatica,140.19
12,03,1471354668.0,empatica,141.09
12,03,1471354669.0,empatica,141.91
12,03,1471354670.0,empatica,142.71
12,03,1471354671.0,empatica,143.40
12,03,1471354672.0,empatica,144.00
12,03,1471354673.0,empatica,144.56
12,03,1471354674.0,empatica,145.14
12,03,1471354675.0,empatica,145.72
12,03,1471354676.0,empatica,146.27
12,03,1471354677.0,empatica,146.81
12,03,1471354678.0,empatica,147.34
12,03,1471354679.0,empatica,147.97
12,03,1471354680.0,empatica,148.50
12,03,1471354681.0,empatica,149.03
12,03,1471354682.0,empatica,149.50
12,03,1471354683.0,empatica,149.92
12,03,1471354684.0,empatica,150.32
12,03,1471354685.0,empatica,150.69
12,03,1471354686.0,empatica,151.07
12,03,1471354687.0,empatica,150.05
12,03,1471354688.0,empatica,148.93
12,03,1471354689.0,empatica,147.84
12,03,1471354690.0,empatica,146.84
12,03,1471354691.0,empatica,145.91
12,03,1471354692.0,empatica,145.09
12,03,1471354693.0,empatica,144.30
12,03,1471354694.0,empatica,143.54
12,03,1471354695.0,empatica,142.84
12,03,1471354696.0,empatica,142.20
12,03,1471354697.0,empatica,141.65
12,03,1471354698.0,empatica,141.10
12,03,1471354699.0,empatica,140.57
12,03,1471354700.0,empatica,140.07
12,03,1471354701.0,empatica,139.60
12,03,1471354702.0,empatica,139.14
12,03,1471354703.0,empatica,138.60
12,03,1471354704.0,empatica,138.03
12,03,1471354705.0,empatica,137.47
12,03,1471354706.0,empatica,136.92
12,03,1471354707.0,empatica,137.23
12,03,1471354708.0,empatica,137.88
12,03,1471354709.0,empatica,138.87
12,03,1471354710.0,empatica,139.73
12,03,1471354711.0,empatica,140.77
12,03,1471354712.0,empatica,139.75
12,03,1471354713.0,empatica,138.92
12,03,1471354714.0,empatica,138.17
12,03,1471354715.0,empatica,137.42
12,03,1471354716.0,empatica,136.80
12,03,1471354717.0,empatica,135.70
12,03,1471354718.0,empatica,134.58
12,03,1471354719.0,empatica,133.45
12,03,1471354720.0,empatica,132.22
12,03,1471354721.0,empatica,131.00
12,03,1471354722.0,empatica,129.77
12,03,1471354723.0,empatica,128.42
12,03,1471354724.0,empatica,127.08
12,03,1471354725.0,empatica,125.73
12,03,1471354726.0,empatica,124.40
12,03,1471354727.0,empatica,123.05
12,03,1471354728.0,empatica,121.68
12,03,1471354729.0,empatica,120.32
12,03,1471354730.0,empatica,118.92
12,03,1471354731.0,empatica,117.55
12,03,1471354732.0,empatica,116.20
12,03,1471354733.0,empatica,114.85
12,03,1471354734.0,empatica,113.48
12,03,1471354735.0,empatica,112.13
12,03,1471354736.0,empatica,110.78
12,03,1471354737.0,empatica,109.42
12,03,1471354738.0,empatica,107.98
12,03,1471354739.0,empatica,106.55
12,03,1471354740.0,empatica,105.13
12,03,1471354741.0,empatica,103.70
12,03,1471354742.0,empatica,102.27
12,03,1471354743.0,empatica,100.85
12,03,1471354744.0,empatica,99.42
12,03,1471354745.0,empatica,97.97
12,03,1471354746.0,empatica,96.52
12,03,1471354747.0,empatica,96.00
12,03,1471354748.0,empatica,95.60
12,03,1471354749.0,empatica,95.22
12,03,1471354750.0,empatica,94.78
12,03,1471354751.0,empatica,94.33
12,03,1471354752.0,empatica,93.85
12,03,1471354753.0,empatica,93.38
12,03,1471354754.0,empatica,92.92
12,03,1471354755.0,empatica,92.42
12,03,1471354756.0,empatica,91.90
12,03,1471354757.0,empatica,91.33
12,03,1471354758.0,empatica,90.77
12,03,1471354759.0,empatica,90.20
12,03,1471354760.0,empatica,89.62
12,03,1471354761.0,empatica,89.03
12,03,1471354762.0,empatica,88.45
12,03,1471354763.0,empatica,87.97
12,03,1471354764.0,empatica,87.52
12,03,1471354765.0,empatica,87.10
12,03,1471354766.0,empatica,86.70
12,03,1471354767.0,empatica,86.27
12,03,1471354768.0,empatica,85.77
12,03,1471354769.0,empatica,85.23
12,03,1471354770.0,empatica,84.67
12,03,1471354771.0,empatica,84.10
12,03,1471354772.0,empatica,83.57
12,03,1471354773.0,empatica,83.03
12,03,1471354774.0,empatica,82.43
12,03,1471354775.0,empatica,81.88
12,03,1471354776.0,empatica,81.18
12,03,1471354777.0,empatica,81.03
12,03,1471354778.0,empatica,80.93
12,03,1471354779.0,empatica,80.87
12,03,1471354780.0,empatica,80.88
12,03,1471354781.0,empatica,80.90
12,03,1471354782.0,empatica,80.92
12,03,1471354783.0,empatica,81.07
12,03,1471354784.0,empatica,81.20
12,03,1471354785.0,empatica,81.32
12,03,1471354786.0,empatica,81.45
12,03,1471354787.0,empatica,81.55
12,03,1471354788.0,empatica,81.65
12,03,1471354789.0,empatica,81.75
12,03,1471354790.0,empatica,81.80
12,03,1471354791.0,empatica,81.92
12,03,1471354792.0,empatica,82.02
12,03,1471354793.0,empatica,82.12
12,03,1471354794.0,empatica,82.22
12,03,1471354795.0,empatica,82.30
12,03,1471354796.0,empatica,82.40
12,03,1471354797.0,empatica,82.53
12,03,1471354798.0,empatica,82.75
12,03,1471354799.0,empatica,82.92
12,03,1471354800.0,empatica,83.07
12,03,1471354801.0,empatica,83.25
12,03,1471354802.0,empatica,83.48
12,03,1471354803.0,empatica,83.75
12,03,1471354804.0,empatica,84.03
12,03,1471354805.0,empatica,84.35
12,03,1471354806.0,empatica,84.65
12,03,1471354807.0,empatica,84.95
12,03,1471354808.0,empatica,85.25
12,03,1471354809.0,empatica,85.55
12,03,1471354810.0,empatica,85.80
12,03,1471354811.0,empatica,86.03
12,03,1471354812.0,empatica,86.25
12,03,1471354813.0,empatica,86.45
12,03,1471354814.0,empatica,86.63
12,03,1471354815.0,empatica,86.85
12,03,1471354816.0,empatica,87.03
12,03,1471354817.0,empatica,87.22
12,03,1471354818.0,empatica,87.43
12,03,1471354819.0,empatica,87.65
12,03,1471354820.0,empatica,87.85
12,03,1471354821.0,empatica,88.07
12,03,1471354822.0,empatica,88.27
12,03,1471354823.0,empatica,88.45
12,03,1471354824.0,empatica,88.63
12,03,1471354825.0,empatica,88.65
12,03,1471354826.0,empatica,88.78
12,03,1471354827.0,empatica,88.95
12,03,1471354828.0,empatica,89.10
12,03,1471354829.0,empatica,89.27
12,03,1471354830.0,empatica,89.42
12,03,1471354831.0,empatica,89.58
12,03,1471354832.0,empatica,89.73
12,03,1471354833.0,empatica,89.85
12,03,1471354834.0,empatica,89.95
12,03,1471354835.0,empatica,89.98
12,03,1471354836.0,empatica,90.02
12,03,1471354837.0,empatica,89.93
12,03,1471354838.0,empatica,89.82
12,03,1471354839.0,empatica,89.68
12,03,1471354840.0,empatica,89.55
12,03,1471354841.0,empatica,89.40
12,03,1471354842.0,empatica,89.28
12,03,1471354843.0,empatica,89.18
12,03,1471354844.0,empatica,89.12
12,03,1471354845.0,empatica,89.08
12,03,1471354846.0,empatica,89.05
12,03,1471354847.0,empatica,89.08
12,03,1471354848.0,empatica,89.12
12,03,1471354849.0,empatica,89.17
12,03,1471354850.0,empatica,89.27
12,03,1471354851.0,empatica,89.28
12,03,1471354852.0,empatica,89.30
12,03,1471354853.0,empatica,89.32
12,03,1471354854.0,empatica,89.30
12,03,1471354855.0,empatica,89.27
12,03,1471354856.0,empatica,89.22
12,03,1471354857.0,empatica,89.12
12,03,1471354858.0,empatica,88.97
12,03,1471354859.0,empatica,88.78
12,03,1471354860.0,empatica,88.65
12,03,1471354861.0,empatica,88.52
12,03,1471354862.0,empatica,88.35
12,03,1471354863.0,empatica,88.18
12,03,1471354864.0,empatica,88.03
12,03,1471354865.0,empatica,87.88
12,03,1471354866.0,empatica,87.70
12,03,1471354867.0,empatica,87.52
12,03,1471354868.0,empatica,87.30
12,03,1471354869.0,empatica,87.12
12,03,1471354870.0,empatica,87.02
12,03,1471354871.0,empatica,86.85
12,03,1471354872.0,empatica,86.63
12,03,1471354873.0,empatica,86.42
12,03,1471354874.0,empatica,86.23
12,03,1471354875.0,empatica,86.03
12,03,1471354876.0,empatica,85.92
12,03,1471354877.0,empatica,85.80
12,03,1471354878.0,empatica,85.70
12,03,1471354879.0,empatica,85.58
12,03,1471354880.0,empatica,85.40
12,03,1471354881.0,empatica,85.25
12,03,1471354882.0,empatica,85.12
12,03,1471354883.0,empatica,84.98
12,03,1471354884.0,empatica,84.85
12,03,1471354885.0,empatica,84.87
12,03,1471354886.0,empatica,84.78
12,03,1471354887.0,empatica,84.72
12,03,1471354888.0,empatica,84.65
12,03,1471354889.0,empatica,84.60
12,03,1471354890.0,empatica,84.58
12,03,1471354891.0,empatica,84.55
12,03,1471354892.0,empatica,84.53
12,03,1471354893.0,empatica,84.53
12,03,1471354894.0,empatica,84.53
12,03,1471354895.0,empatica,84.52
12,03,1471354896.0,empatica,84.53
12,03,1471354897.0,empatica,84.63
12,03,1471354898.0,empatica,84.75
12,03,1471354899.0,empatica,84.87
12,03,1471354900.0,empatica,85.03
12,03,1471354901.0,empatica,85.20
12,03,1471354902.0,empatica,85.38
12,03,1471354903.0,empatica,85.52
12,03,1471354904.0,empatica,85.70
12,03,1471354905.0,empatica,85.87
12,03,1471354906.0,empatica,86.03
12,03,1471354907.0,empatica,86.23
12,03,1471354908.0,empatica,86.47
12,03,1471354909.0,empatica,86.65
12,03,1471354910.0,empatica,86.85
12,03,1471354911.0,empatica,87.07
12,03,1471354912.0,empatica,87.27
12,03,1471354913.0,empatica,87.45
12,03,1471354914.0,empatica,87.53
12,03,1471354915.0,empatica,87.60
12,03,1471354916.0,empatica,87.67
12,03,1471354917.0,empatica,87.77
12,03,1471354918.0,empatica,87.90
12,03,1471354919.0,empatica,88.03
12,03,1471354920.0,empatica,88.22
12,03,1471354921.0,empatica,88.30
12,03,1471354922.0,empatica,88.40
12,03,1471354923.0,empatica,88.45
12,03,1471354924.0,empatica,88.48
12,03,1471354925.0,empatica,88.58
12,03,1471354926.0,empatica,88.68
12,03,1471354927.0,empatica,88.72
12,03,1471354928.0,empatica,88.82
12,03,1471354929.0,empatica,88.85
12,03,1471354930.0,empatica,88.88
12,03,1471354931.0,empatica,89.02
12,03,1471354932.0,empatica,89.15
12,03,1471354933.0,empatica,89.27
12,03,1471354934.0,empatica,89.27
12,03,1471354935.0,empatica,89.32
12,03,1471354936.0,empatica,89.32
12,03,1471354937.0,empatica,89.30
12,03,1471354938.0,empatica,89.27
12,03,1471354939.0,empatica,89.25
12,03,1471354940.0,empatica,89.33
12,03,1471354941.0,empatica,89.37
12,03,1471354942.0,empatica,89.42
12,03,1471354943.0,empatica,89.50
12,03,1471354944.0,empatica,89.53
12,03,1471354945.0,empatica,89.58
12,03,1471354946.0,empatica,89.60
12,03,1471354947.0,empatica,89.50
12,03,1471354948.0,empatica,89.47
12,03,1471354949.0,empatica,89.42
12,03,1471354950.0,empatica,89.35
12,03,1471354951.0,empatica,89.38
12,03,1471354952.0,empatica,89.30
12,03,1471354953.0,empatica,89.22
12,03,1471354954.0,empatica,89.25
12,03,1471354955.0,empatica,89.30
12,03,1471354956.0,empatica,89.32
12,03,1471354957.0,empatica,89.28
12,03,1471354958.0,empatica,89.22
12,03,1471354959.0,empatica,89.03
12,03,1471354960.0,empatica,88.80
12,03,1471354961.0,empatica,88.60
12,03,1471354962.0,empatica,88.40
12,03,1471354963.0,empatica,88.23
12,03,1471354964.0,empatica,88.00
12,03,1471354965.0,empatica,87.80
12,03,1471354966.0,empatica,87.62
12,03,1471354967.0,empatica,87.38
12,03,1471354968.0,empatica,87.15
12,03,1471354969.0,empatica,86.97
12,03,1471354970.0,empatica,86.77
12,03,1471354971.0,empatica,86.57
12,03,1471354972.0,empatica,86.40
12,03,1471354973.0,empatica,86.25
12,03,1471354974.0,empatica,86.20
12,03,1471354975.0,empatica,86.17
12,03,1471354976.0,empatica,86.13
12,03,1471354977.0,empatica,86.08
12,03,1471354978.0,empatica,86.02
12,03,1471354979.0,empatica,85.97
12,03,1471354980.0,empatica,85.78
12,03,1471354981.0,empatica,85.67
12,03,1471354982.0,empatica,85.53
12,03,1471354983.0,empatica,85.43
12,03,1471354984.0,empatica,85.33
12,03,1471354985.0,empatica,85.17
12,03,1471354986.0,empatica,85.07
12,03,1471354987.0,empatica,85.05
12,03,1471354988.0,empatica,85.02
12,03,1471354989.0,empatica,84.97
12,03,1471354990.0,empatica,84.90
12,03,1471354991.0,empatica,84.80
12,03,1471354992.0,empatica,84.80
12,03,1471354993.0,empatica,84.82
12,03,1471354994.0,empatica,84.92
12,03,1471354995.0,empatica,84.98
12,03,1471354996.0,empatica,85.08
12,03,1471354997.0,empatica,85.20
12,03,1471354998.0,empatica,85.28
12,03,1471354999.0,empatica,85.33
12,03,1471355000.0,empatica,85.33
12,03,1471355001.0,empatica,85.33
12,03,1471355002.0,empatica,85.33
12,03,1471355003.0,empatica,85.32
12,03,1471355004.0,empatica,85.33
12,03,1471355005.0,empatica,85.32
12,03,1471355006.0,empatica,85.32
12,03,1471355007.0,empatica,85.42
12,03,1471355008.0,empatica,85.47
12,03,1471355009.0,empatica,85.53
12,03,1471355010.0,empatica,85.55
12,03,1471355011.0,empatica,85.48
12,03,1471355012.0,empatica,85.52
12,03,1471355013.0,empatica,85.55
12,03,1471355014.0,empatica,85.42
12,03,1471355015.0,empatica,85.28
12,03,1471355016.0,empatica,85.15
12,03,1471355017.0,empatica,85.02
12,03,1471355018.0,empatica,84.92
12,03,1471355019.0,empatica,84.93
12,03,1471355020.0,empatica,84.95
12,03,1471355021.0,empatica,84.93
12,03,1471355022.0,empatica,84.90
12,03,1471355023.0,empatica,84.87
12,03,1471355024.0,empatica,84.87
12,03,1471355025.0,empatica,84.87
12,03,1471355026.0,empatica,84.87
12,03,1471355027.0,empatica,84.88
12,03,1471355028.0,empatica,84.90
12,03,1471355029.0,empatica,84.90
12,03,1471355030.0,empatica,84.92
12,03,1471355031.0,empatica,84.88
12,03,1471355032.0,empatica,84.87
12,03,1471355033.0,empatica,84.80
12,03,1471355034.0,empatica,84.73
12,03,1471355035.0,empatica,84.65
12,03,1471355036.0,empatica,84.58
12,03,1471355037.0,empatica,84.52
12,03,1471355038.0,empatica,84.48
12,03,1471355039.0,empatica,84.35
12,03,1471355040.0,empatica,84.25
12,03,1471355041.0,empatica,84.15
12,03,1471355042.0,empatica,84.10
12,03,1471355043.0,empatica,84.03
12,03,1471355044.0,empatica,83.93
12,03,1471355045.0,empatica,83.80
12,03,1471355046.0,empatica,83.70
12,03,1471355047.0,empatica,83.58
12,03,1471355048.0,empatica,83.43
12,03,1471355049.0,empatica,83.35
12,03,1471355050.0,empatica,83.25
12,03,1471355051.0,empatica,83.17
12,03,1471355052.0,empatica,83.08
12,03,1471355053.0,empatica,83.00
12,03,1471355054.0,empatica,82.93
12,03,1471355055.0,empatica,82.85
12,03,1471355056.0,empatica,82.72
12,03,1471355057.0,empatica,82.58
12,03,1471355058.0,empatica,82.47
12,03,1471355059.0,empatica,82.40
12,03,1471355060.0,empatica,82.38
12,03,1471355061.0,empatica,82.37
12,03,1471355062.0,empatica,82.30
12,03,1471355063.0,empatica,82.22
12,03,1471355064.0,empatica,82.17
12,03,1471355065.0,empatica,82.13
12,03,1471355066.0,empatica,82.12
12,03,1471355067.0,empatica,82.10
12,03,1471355068.0,empatica,82.07
12,03,1471355069.0,empatica,81.83
12,03,1471355070.0,empatica,81.67
12,03,1471355071.0,empatica,81.50
12,03,1471355072.0,empatica,81.37
12,03,1471355073.0,empatica,81.23
12,03,1471355074.0,empatica,81.15
12,03,1471355075.0,empatica,81.07
12,03,1471355076.0,empatica,80.98
12,03,1471355077.0,empatica,80.90
12,03,1471355078.0,empatica,80.80
12,03,1471355079.0,empatica,80.70
12,03,1471355080.0,empatica,80.62
12,03,1471355081.0,empatica,80.55
12,03,1471355082.0,empatica,80.48
12,03,1471355083.0,empatica,80.42
