participant-id,session-id,timestamp,source,temperature
12,03,1471354637.000000,empatica,382.18
12,03,1471354637.250000,empatica,382.18
12,03,1471354637.500000,empatica,382.18
12,03,1471354637.750000,empatica,382.18
12,03,1471354638.000000,empatica,32.61
12,03,1471354638.250000,empatica,32.61
12,03,1471354638.500000,empatica,32.61
12,03,1471354638.750000,empatica,32.61
12,03,1471354639.000000,empatica,32.59
12,03,1471354639.250000,empatica,32.59
12,03,1471354639.500000,empatica,32.59
12,03,1471354639.750000,empatica,32.59
12,03,1471354640.000000,empatica,32.57
12,03,1471354640.250000,empatica,32.57
12,03,1471354640.500000,empatica,32.57
12,03,1471354640.750000,empatica,32.57
12,03,1471354641.000000,empatica,32.55
12,03,1471354641.250000,empatica,32.55
12,03,1471354641.500000,empatica,32.55
12,03,1471354641.750000,empatica,32.55
12,03,1471354642.000000,empatica,32.55
12,03,1471354642.250000,empatica,32.55
12,03,1471354642.500000,empatica,32.55
12,03,1471354642.750000,empatica,32.55
12,03,1471354643.000000,empatica,32.55
12,03,1471354643.250000,empatica,32.55
12,03,1471354643.500000,empatica,32.55
12,03,1471354643.750000,empatica,32.55
12,03,1471354644.000000,empatica,32.53
12,03,1471354644.250000,empatica,32.53
12,03,1471354644.500000,empatica,32.53
12,03,1471354644.750000,empatica,32.53
12,03,1471354645.000000,empatica,32.53
12,03,1471354645.250000,empatica,32.53
12,03,1471354645.500000,empatica,32.53
12,03,1471354645.750000,empatica,32.53
12,03,1471354646.000000,empatica,32.53
12,03,1471354646.250000,empatica,32.53
12,03,1471354646.500000,empatica,32.53
12,03,1471354646.750000,empatica,32.53
12,03,1471354647.000000,empatica,32.53
12,03,1471354647.250000,empatica,32.53
12,03,1471354647.500000,empatica,32.53
12,03,1471354647.750000,empatica,32.53
12,03,1471354648.000000,empatica,32.53
12,03,1471354648.250000,empatica,32.53
12,03,1471354648.500000,empatica,32.53
12,03,1471354648.750000,empatica,32.53
12,03,1471354649.000000,empatica,32.53
12,03,1471354649.250000,empatica,32.53
12,03,1471354649.500000,empatica,32.53
12,03,1471354649.750000,empatica,32.53
12,03,1471354650.000000,empatica,32.50
12,03,1471354650.250000,empatica,32.50
12,03,1471354650.500000,empatica,32.50
12,03,1471354650.750000,empatica,32.50
12,03,1471354651.000000,empatica,32.50
12,03,1471354651.250000,empatica,32.50
12,03,1471354651.500000,empatica,32.50
12,03,1471354651.750000,empatica,32.50
12,03,1471354652.000000,empatica,32.50
12,03,1471354652.250000,empatica,32.50
12,03,1471354652.500000,empatica,32.50
12,03,1471354652.750000,empatica,32.50
12,03,1471354653.000000,empatica,32.47
12,03,1471354653.250000,empatica,32.47
12,03,1471354653.500000,empatica,32.47
12,03,1471354653.750000,empatica,32.47
12,03,1471354654.000000,empatica,32.50
12,03,1471354654.250000,empatica,32.50
12,03,1471354654.500000,empatica,32.50
12,03,1471354654.750000,empatica,32.50
12,03,1471354655.000000,empatica,32.49
12,03,1471354655.250000,empatica,32.49
12,03,1471354655.500000,empatica,32.49
12,03,1471354655.750000,empatica,32.49
12,03,1471354656.000000,empatica,32.43
12,03,1471354656.250000,empatica,32.43
12,03,1471354656.500000,empatica,32.43
12,03,1471354656.750000,empatica,32.43
12,03,1471354657.000000,empatica,32.45
12,03,1471354657.250000,empatica,32.45
12,03,1471354657.500000,empatica,32.45
12,03,1471354657.750000,empatica,32.45
12,03,1471354658.000000,empatica,32.47
12,03,1471354658.250000,empatica,32.47
12,03,1471354658.500000,empatica,32.47
12,03,1471354658.750000,empatica,32.47
12,03,1471354659.000000,empatica,32.49
12,03,1471354659.250000,empatica,32.49
12,03,1471354659.500000,empatica,32.49
12,03,1471354659.750000,empatica,32.49
12,03,1471354660.000000,empatica,32.45
12,03,1471354660.250000,empatica,32.45
12,03,1471354660.500000,empatica,32.45
12,03,1471354660.750000,empatica,32.45
12,03,1471354661.000000,empatica,32.47
12,03,1471354661.250000,empatica,32.47
12,03,1471354661.500000,empatica,32.47
12,03,1471354661.750000,empatica,32.47
12,03,1471354662.000000,empatica,32.45
12,03,1471354662.250000,empatica,32.45
12,03,1471354662.500000,empatica,32.45
12,03,1471354662.750000,empatica,32.45
12,03,1471354663.000000,empatica,32.47
12,03,1471354663.250000,empatica,32.47
12,03,1471354663.500000,empatica,32.47
12,03,1471354663.750000,empatica,32.47
12,03,1471354664.000000,empatica,32.47
12,03,1471354664.250000,empatica,32.47
12,03,1471354664.500000,empatica,32.47
12,03,1471354664.750000,empatica,32.47
12,03,1471354665.000000,empatica,32.45
12,03,1471354665.250000,empatica,32.45
12,03,1471354665.500000,empatica,32.45
12,03,1471354665.750000,empatica,32.45
12,03,1471354666.000000,empatica,32.43
12,03,1471354666.250000,empatica,32.43
12,03,1471354666.500000,empatica,32.43
12,03,1471354666.750000,empatica,32.43
12,03,1471354667.000000,empatica,32.45
12,03,1471354667.250000,empatica,32.45
12,03,1471354667.500000,empatica,32.45
12,03,1471354667.750000,empatica,32.45
12,03,1471354668.000000,empatica,32.43
12,03,1471354668.250000,empatica,32.43
12,03,1471354668.500000,empatica,32.43
12,03,1471354668.750000,empatica,32.43
12,03,1471354669.000000,empatica,32.45
12,03,1471354669.250000,empatica,32.45
12,03,1471354669.500000,empatica,32.45
12,03,1471354669.750000,empatica,32.45
12,03,1471354670.000000,empatica,32.45
12,03,1471354670.250000,empatica,32.45
12,03,1471354670.500000,empatica,32.45
12,03,1471354670.750000,empatica,32.45
12,03,1471354671.000000,empatica,32.41
12,03,1471354671.250000,empatica,32.41
12,03,1471354671.500000,empatica,32.41
12,03,1471354671.750000,empatica,32.41
12,03,1471354672.000000,empatica,32.39
12,03,1471354672.250000,empatica,32.39
12,03,1471354672.500000,empatica,32.39
12,03,1471354672.750000,empatica,32.39
12,03,1471354673.000000,empatica,32.37
12,03,1471354673.250000,empatica,32.37
12,03,1471354673.500000,empatica,32.37
12,03,1471354673.750000,empatica,32.37
12,03,1471354674.000000,empatica,32.37
12,03,1471354674.250000,empatica,32.37
12,03,1471354674.500000,empatica,32.37
12,03,1471354674.750000,empatica,32.37
12,03,1471354675.000000,empatica,32.37
12,03,1471354675.250000,empatica,32.37
12,03,1471354675.500000,empatica,32.37
12,03,1471354675.750000,empatica,32.37
12,03,1471354676.000000,empatica,32.34
12,03,1471354676.250000,empatica,32.34
12,03,1471354676.500000,empatica,32.34
12,03,1471354676.750000,empatica,32.34
12,03,1471354677.000000,empatica,32.31
12,03,1471354677.250000,empatica,32.31
12,03,1471354677.500000,empatica,32.31
12,03,1471354677.750000,empatica,32.31
12,03,1471354678.000000,empatica,32.29
12,03,1471354678.250000,empatica,32.29
12,03,1471354678.500000,empatica,32.29
12,03,1471354678.750000,empatica,32.29
12,03,1471354679.000000,empatica,32.27
12,03,1471354679.250000,empatica,32.27
12,03,1471354679.500000,empatica,32.27
12,03,1471354679.750000,empatica,32.27
12,03,1471354680.000000,empatica,32.23
12,03,1471354680.250000,empatica,32.23
12,03,1471354680.500000,empatica,32.23
12,03,1471354680.750000,empatica,32.23
12,03,1471354681.000000,empatica,32.23
12,03,1471354681.250000,empatica,32.23
12,03,1471354681.500000,empatica,32.23
12,03,1471354681.750000,empatica,32.23
12,03,1471354682.000000,empatica,32.18
12,03,1471354682.250000,empatica,32.18
12,03,1471354682.500000,empatica,32.18
12,03,1471354682.750000,empatica,32.18
12,03,1471354683.000000,empatica,32.21
12,03,1471354683.250000,empatica,32.21
12,03,1471354683.500000,empatica,32.21
12,03,1471354683.750000,empatica,32.21
12,03,1471354684.000000,empatica,32.18
12,03,1471354684.250000,empatica,32.18
12,03,1471354684.500000,empatica,32.18
12,03,1471354684.750000,empatica,32.18
12,03,1471354685.000000,empatica,32.15
12,03,1471354685.250000,empatica,32.15
12,03,1471354685.500000,empatica,32.15
12,03,1471354685.750000,empatica,32.15
12,03,1471354686.000000,empatica,32.29
12,03,1471354686.250000,empatica,32.29
12,03,1471354686.500000,empatica,32.29
12,03,1471354686.750000,empatica,32.29
12,03,1471354687.000000,empatica,32.25
12,03,1471354687.250000,empatica,32.25
12,03,1471354687.500000,empatica,32.25
12,03,1471354687.750000,empatica,32.25
12,03,1471354688.000000,empatica,32.39
12,03,1471354688.250000,empatica,32.39
12,03,1471354688.500000,empatica,32.39
12,03,1471354688.750000,empatica,32.39
12,03,1471354689.000000,empatica,32.37
12,03,1471354689.250000,empatica,32.37
12,03,1471354689.500000,empatica,32.37
12,03,1471354689.750000,empatica,32.37
12,03,1471354690.000000,empatica,32.34
12,03,1471354690.250000,empatica,32.34
12,03,1471354690.500000,empatica,32.34
12,03,1471354690.750000,empatica,32.34
12,03,1471354691.000000,empatica,32.33
12,03,1471354691.250000,empatica,32.33
12,03,1471354691.500000,empatica,32.33
12,03,1471354691.750000,empatica,32.33
12,03,1471354692.000000,empatica,32.33
12,03,1471354692.250000,empatica,32.33
12,03,1471354692.500000,empatica,32.33
12,03,1471354692.750000,empatica,32.33
12,03,1471354693.000000,empatica,32.31
12,03,1471354693.250000,empatica,32.31
12,03,1471354693.500000,empatica,32.31
12,03,1471354693.750000,empatica,32.31
12,03,1471354694.000000,empatica,32.31
12,03,1471354694.250000,empatica,32.31
12,03,1471354694.500000,empatica,32.31
12,03,1471354694.750000,empatica,32.31
12,03,1471354695.000000,empatica,32.31
12,03,1471354695.250000,empatica,32.31
12,03,1471354695.500000,empatica,32.31
12,03,1471354695.750000,empatica,32.31
12,03,1471354696.000000,empatica,32.34
12,03,1471354696.250000,empatica,32.34
12,03,1471354696.500000,empatica,32.34
12,03,1471354696.750000,empatica,32.34
12,03,1471354697.000000,empatica,32.37
12,03,1471354697.250000,empatica,32.37
12,03,1471354697.500000,empatica,32.37
12,03,1471354697.750000,empatica,32.37
12,03,1471354698.000000,empatica,32.43
12,03,1471354698.250000,empatica,32.43
12,03,1471354698.500000,empatica,32.43
12,03,1471354698.750000,empatica,32.43
12,03,1471354699.000000,empatica,32.43
12,03,1471354699.250000,empatica,32.43
12,03,1471354699.500000,empatica,32.43
12,03,1471354699.750000,empatica,32.43
12,03,1471354700.000000,empatica,32.43
12,03,1471354700.250000,empatica,32.43
12,03,1471354700.500000,empatica,32.43
12,03,1471354700.750000,empatica,32.43
12,03,1471354701.000000,empatica,32.43
12,03,1471354701.250000,empatica,32.43
12,03,1471354701.500000,empatica,32.43
12,03,1471354701.750000,empatica,32.43
12,03,1471354702.000000,empatica,32.43
12,03,1471354702.250000,empatica,32.43
12,03,1471354702.500000,empatica,32.43
12,03,1471354702.750000,empatica,32.43
12,03,1471354703.000000,empatica,32.45
12,03,1471354703.250000,empatica,32.45
12,03,1471354703.500000,empatica,32.45
12,03,1471354703.750000,empatica,32.45
12,03,1471354704.000000,empatica,32.43
12,03,1471354704.250000,empatica,32.43
12,03,1471354704.500000,empatica,32.43
12,03,1471354704.750000,empatica,32.43
12,03,1471354705.000000,empatica,32.43
12,03,1471354705.250000,empatica,32.43
12,03,1471354705.500000,empatica,32.43
12,03,1471354705.750000,empatica,32.43
12,03,1471354706.000000,empatica,32.41
12,03,1471354706.250000,empatica,32.41
12,03,1471354706.500000,empatica,32.41
12,03,1471354706.750000,empatica,32.41
12,03,1471354707.000000,empatica,32.43
12,03,1471354707.250000,empatica,32.43
