timestamp,participant-id,session-id,source,rr-interval
1471367669.0,6,5,empatica,718.783
1471368388.0,6,5,empatica,718.783
1471397498.0,6,5,empatica,718.783
1471398217.0,6,5,empatica,718.783
1471398905.0,6,5,empatica,687.531
1471399670.0,6,5,empatica,765.66
1471400373.0,6,5,empatica,703.157
1471401108.0,6,5,empatica,734.409
1471440766.0,6,5,empatica,796.911
1471441469.0,6,5,empatica,703.157
1471442329.0,6,5,empatica,859.414
1471443063.0,6,5,empatica,734.409
1471443891.0,6,5,empatica,828.163
1471444829.0,6,5,empatica,937.543
1471462486.0,6,5,empatica,718.783
1471463220.0,6,5,empatica,734.409
1471464033.0,6,5,empatica,812.537
1471464720.0,6,5,empatica,687.531
1471465626.0,6,5,empatica,906.291
1471466283.0,6,5,empatica,656.28
1471466986.0,6,5,empatica,703.157
1471467736.0,6,5,empatica,750.034
1471468502.0,6,5,empatica,765.66
1471469220.0,6,5,empatica,718.783
1471469986.0,6,5,empatica,765.66
1471470705.0,6,5,empatica,718.783
1471471502.0,6,5,empatica,796.911
1471472267.0,6,5,empatica,765.66
1471472986.0,6,5,empatica,718.783
1471473767.0,6,5,empatica,781.286
1471474486.0,6,5,empatica,718.783
1471475268.0,6,5,empatica,781.286
1471475986.0,6,5,empatica,718.783
1471476736.0,6,5,empatica,750.034
1471477486.0,6,5,empatica,750.034
1471478221.0,6,5,empatica,734.409
1471478955.0,6,5,empatica,734.409
1471479768.0,6,5,empatica,812.537
1471480518.0,6,5,empatica,750.034
1471481330.0,6,5,empatica,812.537
1471491971.0,6,5,empatica,703.157
1471499831.0,6,5,empatica,703.157
1471500519.0,6,5,empatica,687.531
1471530504.0,6,5,empatica,515.649
1471580319.0,6,5,empatica,687.531
1471581022.0,6,5,empatica,703.157
1471682777.0,6,5,empatica,828.163
1471683402.0,6,5,empatica,625.029
1471684043.0,6,5,empatica,640.654
1471684715.0,6,5,empatica,671.906
1471743155.0,6,5,empatica,671.906
1471743858.0,6,5,empatica,703.157
1471744592.0,6,5,empatica,734.409
1471745358.0,6,5,empatica,765.66
1471766203.0,6,5,empatica,796.911
1471766968.0,6,5,empatica,765.66
1471767703.0,6,5,empatica,734.409
1471768422.0,6,5,empatica,718.783
1471769187.0,6,5,empatica,765.66
1471769922.0,6,5,empatica,734.409
1471770625.0,6,5,empatica,703.157
1471771344.0,6,5,empatica,718.783
1471772047.0,6,5,empatica,703.157
1471772750.0,6,5,empatica,703.157
1471783438.0,6,5,empatica,625.029
1471784141.0,6,5,empatica,703.157
1471784860.0,6,5,empatica,718.783
1471785657.0,6,5,empatica,796.911
1471786422.0,6,5,empatica,765.66
1471787235.0,6,5,empatica,812.537
1471788047.0,6,5,empatica,812.537
1471788876.0,6,5,empatica,828.163
1471789673.0,6,5,empatica,796.911
1471790516.0,6,5,empatica,843.789
1471791344.0,6,5,empatica,828.163
1471792110.0,6,5,empatica,765.66
1471792923.0,6,5,empatica,812.537
1471793704.0,6,5,empatica,781.286
1471794501.0,6,5,empatica,796.911
1471795267.0,6,5,empatica,765.66
1471796079.0,6,5,empatica,812.537
1471796829.0,6,5,empatica,750.034
1471797564.0,6,5,empatica,734.409
1471798345.0,6,5,empatica,781.286
1471799126.0,6,5,empatica,781.286
1471799907.0,6,5,empatica,781.286
1471800689.0,6,5,empatica,781.286
1471801407.0,6,5,empatica,718.783
1471802157.0,6,5,empatica,750.034
1471802939.0,6,5,empatica,781.286
1471803704.0,6,5,empatica,765.66
1471804486.0,6,5,empatica,781.286
1471805205.0,6,5,empatica,718.783
1471805939.0,6,5,empatica,734.409
1471806658.0,6,5,empatica,718.783
1471807423.0,6,5,empatica,765.66
1471808158.0,6,5,empatica,734.409
1471808877.0,6,5,empatica,718.783
1471809627.0,6,5,empatica,750.034
1471810439.0,6,5,empatica,812.537
1471811205.0,6,5,empatica,765.66
1471811955.0,6,5,empatica,750.034
1471812720.0,6,5,empatica,765.66
1471813486.0,6,5,empatica,765.66
1471830143.0,6,5,empatica,718.783
1471830878.0,6,5,empatica,734.409
1471831612.0,6,5,empatica,734.409
1471832346.0,6,5,empatica,734.409
1471833081.0,6,5,empatica,734.409
1471833831.0,6,5,empatica,750.034
1471834581.0,6,5,empatica,750.034
1471835331.0,6,5,empatica,750.034
1471836081.0,6,5,empatica,750.034
1471836815.0,6,5,empatica,734.409
1471837565.0,6,5,empatica,750.034
1471838315.0,6,5,empatica,750.034
1471839081.0,6,5,empatica,765.66
1471839862.0,6,5,empatica,781.286
1471840628.0,6,5,empatica,765.66
1471841409.0,6,5,empatica,781.286
1471842191.0,6,5,empatica,781.286
1471842956.0,6,5,empatica,765.66
1471843738.0,6,5,empatica,781.286
1471844519.0,6,5,empatica,781.286
1471845269.0,6,5,empatica,750.034
1471846050.0,6,5,empatica,781.286
1471846785.0,6,5,empatica,734.409
1471847535.0,6,5,empatica,750.034
1471848300.0,6,5,empatica,765.66
1471849050.0,6,5,empatica,750.034
1471849785.0,6,5,empatica,734.409
1471850535.0,6,5,empatica,750.034
1471851300.0,6,5,empatica,765.66
1471852050.0,6,5,empatica,750.034
1471852769.0,6,5,empatica,718.783
1471853504.0,6,5,empatica,734.409
1471854222.0,6,5,empatica,718.783
1471854972.0,6,5,empatica,750.034
1471855691.0,6,5,empatica,718.783
1471856426.0,6,5,empatica,734.409
1471857160.0,6,5,empatica,734.409
1471857910.0,6,5,empatica,750.034
1471858644.0,6,5,empatica,734.409
1471859394.0,6,5,empatica,750.034
1471860113.0,6,5,empatica,718.783
1471860832.0,6,5,empatica,718.783
1471861566.0,6,5,empatica,734.409
1471862285.0,6,5,empatica,718.783
1471863020.0,6,5,empatica,734.409
1471863723.0,6,5,empatica,703.157
1471864426.0,6,5,empatica,703.157
1471865145.0,6,5,empatica,718.783
1471865879.0,6,5,empatica,734.409
1471866629.0,6,5,empatica,750.034
1471867332.0,6,5,empatica,703.157
1471868051.0,6,5,empatica,718.783
1471868770.0,6,5,empatica,718.783
1471869473.0,6,5,empatica,703.157
1471870207.0,6,5,empatica,734.409
1471870911.0,6,5,empatica,703.157
1471871614.0,6,5,empatica,703.157
1471872301.0,6,5,empatica,687.531
1471873020.0,6,5,empatica,718.783
1471873723.0,6,5,empatica,703.157
1471874458.0,6,5,empatica,734.409
1471875192.0,6,5,empatica,734.409
