participant-id,session-id,timestamp,source,heart-rate
19,02,1468272594.0,empatica,85.00
19,02,1468272595.0,empatica,69.00
19,02,1468272596.0,empatica,75.33
19,02,1468272597.0,empatica,76.25
19,02,1468272598.0,empatica,82.80
19,02,1468272599.0,empatica,78.50
19,02,1468272600.0,empatica,75.29
19,02,1468272601.0,empatica,72.88
19,02,1468272602.0,empatica,71.22
19,02,1468272603.0,empatica,70.00
19,02,1468272604.0,empatica,69.18
19,02,1468272605.0,empatica,70.00
19,02,1468272606.0,empatica,70.62
19,02,1468272607.0,empatica,71.14
19,02,1468272608.0,empatica,71.53
19,02,1468272609.0,empatica,71.88
19,02,1468272610.0,empatica,72.12
19,02,1468272611.0,empatica,72.28
19,02,1468272612.0,empatica,72.42
19,02,1468272613.0,empatica,72.45
19,02,1468272614.0,empatica,72.43
19,02,1468272615.0,empatica,72.36
19,02,1468272616.0,empatica,72.22
19,02,1468272617.0,empatica,72.00
19,02,1468272618.0,empatica,71.80
19,02,1468272619.0,empatica,71.54
19,02,1468272620.0,empatica,71.22
19,02,1468272621.0,empatica,70.93
19,02,1468272622.0,empatica,70.62
19,02,1468272623.0,empatica,70.33
19,02,1468272624.0,empatica,70.06
19,02,1468272625.0,empatica,69.81
19,02,1468272626.0,empatica,69.64
19,02,1468272627.0,empatica,69.47
19,02,1468272628.0,empatica,69.31
19,02,1468272629.0,empatica,69.22
19,02,1468272630.0,empatica,69.14
19,02,1468272631.0,empatica,69.11
19,02,1468272632.0,empatica,69.18
19,02,1468272633.0,empatica,69.25
19,02,1468272634.0,empatica,69.32
19,02,1468272635.0,empatica,69.31
19,02,1468272636.0,empatica,69.28
19,02,1468272637.0,empatica,69.25
19,02,1468272638.0,empatica,69.18
19,02,1468272639.0,empatica,69.09
19,02,1468272640.0,empatica,69.00
19,02,1468272641.0,empatica,68.92
19,02,1468272642.0,empatica,68.86
19,02,1468272643.0,empatica,68.82
19,02,1468272644.0,empatica,68.75
19,02,1468272645.0,empatica,68.67
19,02,1468272646.0,empatica,68.60
19,02,1468272647.0,empatica,68.56
19,02,1468272648.0,empatica,68.51
19,02,1468272649.0,empatica,68.46
19,02,1468272650.0,empatica,68.42
19,02,1468272651.0,empatica,68.36
19,02,1468272652.0,empatica,68.31
19,02,1468272653.0,empatica,68.25
19,02,1468272654.0,empatica,67.92
19,02,1468272655.0,empatica,68.10
19,02,1468272656.0,empatica,67.70
19,02,1468272657.0,empatica,67.43
19,02,1468272658.0,empatica,66.68
19,02,1468272659.0,empatica,66.80
19,02,1468272660.0,empatica,66.97
19,02,1468272661.0,empatica,67.15
19,02,1468272662.0,empatica,67.32
19,02,1468272663.0,empatica,67.48
19,02,1468272664.0,empatica,67.63
19,02,1468272665.0,empatica,67.52
19,02,1468272666.0,empatica,67.47
19,02,1468272667.0,empatica,67.42
19,02,1468272668.0,empatica,67.38
19,02,1468272669.0,empatica,67.35
19,02,1468272670.0,empatica,67.30
19,02,1468272671.0,empatica,67.23
19,02,1468272672.0,empatica,67.07
19,02,1468272673.0,empatica,66.93
19,02,1468272674.0,empatica,66.77
19,02,1468272675.0,empatica,66.62
19,02,1468272676.0,empatica,66.48
19,02,1468272677.0,empatica,66.38
19,02,1468272678.0,empatica,66.27
19,02,1468272679.0,empatica,66.18
19,02,1468272680.0,empatica,66.12
19,02,1468272681.0,empatica,66.05
19,02,1468272682.0,empatica,65.98
19,02,1468272683.0,empatica,65.92
19,02,1468272684.0,empatica,65.85
19,02,1468272685.0,empatica,65.80
19,02,1468272686.0,empatica,65.72
19,02,1468272687.0,empatica,65.65
19,02,1468272688.0,empatica,65.62
19,02,1468272689.0,empatica,65.55
19,02,1468272690.0,empatica,65.50
19,02,1468272691.0,empatica,65.43
19,02,1468272692.0,empatica,65.30
19,02,1468272693.0,empatica,65.17
19,02,1468272694.0,empatica,65.03
19,02,1468272695.0,empatica,64.95
19,02,1468272696.0,empatica,64.88
19,02,1468272697.0,empatica,64.82
19,02,1468272698.0,empatica,64.78
19,02,1468272699.0,empatica,64.77
19,02,1468272700.0,empatica,64.75
19,02,1468272701.0,empatica,64.72
19,02,1468272702.0,empatica,64.67
19,02,1468272703.0,empatica,64.60
19,02,1468272704.0,empatica,64.55
19,02,1468272705.0,empatica,64.50
19,02,1468272706.0,empatica,64.47
19,02,1468272707.0,empatica,64.43
19,02,1468272708.0,empatica,64.37
19,02,1468272709.0,empatica,64.33
19,02,1468272710.0,empatica,64.32
19,02,1468272711.0,empatica,64.32
19,02,1468272712.0,empatica,64.33
19,02,1468272713.0,empatica,64.35
19,02,1468272714.0,empatica,64.37
19,02,1468272715.0,empatica,64.45
19,02,1468272716.0,empatica,64.53
19,02,1468272717.0,empatica,64.63
19,02,1468272718.0,empatica,64.73
19,02,1468272719.0,empatica,64.83
19,02,1468272720.0,empatica,64.88
19,02,1468272721.0,empatica,64.80
19,02,1468272722.0,empatica,64.72
19,02,1468272723.0,empatica,64.65
19,02,1468272724.0,empatica,64.57
19,02,1468272725.0,empatica,64.45
19,02,1468272726.0,empatica,64.28
19,02,1468272727.0,empatica,64.12
19,02,1468272728.0,empatica,63.95
19,02,1468272729.0,empatica,63.77
19,02,1468272730.0,empatica,63.60
19,02,1468272731.0,empatica,63.47
19,02,1468272732.0,empatica,63.47
19,02,1468272733.0,empatica,63.47
19,02,1468272734.0,empatica,63.52
19,02,1468272735.0,empatica,63.60
19,02,1468272736.0,empatica,63.72
19,02,1468272737.0,empatica,63.83
19,02,1468272738.0,empatica,64.00
19,02,1468272739.0,empatica,64.13
19,02,1468272740.0,empatica,64.28
19,02,1468272741.0,empatica,64.43
19,02,1468272742.0,empatica,64.58
19,02,1468272743.0,empatica,64.72
19,02,1468272744.0,empatica,64.83
19,02,1468272745.0,empatica,64.93
19,02,1468272746.0,empatica,65.03
19,02,1468272747.0,empatica,65.10
