timestamp,participant-id,session-id,source,rr-interval
1469732868.0,9,10,empatica,734.409
1469733602.0,9,10,empatica,734.409
1469734368.0,9,10,empatica,765.66
1469741274.0,9,10,empatica,703.157
1469741931.0,9,10,empatica,656.28
1469742602.0,9,10,empatica,671.906
1469743352.0,9,10,empatica,750.034
1469744071.0,9,10,empatica,718.783
1469744821.0,9,10,empatica,750.034
1469745556.0,9,10,empatica,734.409
1469746321.0,9,10,empatica,765.66
1469747024.0,9,10,empatica,703.157
1469747759.0,9,10,empatica,734.409
1469748493.0,9,10,empatica,734.409
1469749243.0,9,10,empatica,750.034
1469749962.0,9,10,empatica,718.783
1469750728.0,9,10,empatica,765.66
1469751431.0,9,10,empatica,703.157
1469762181.0,9,10,empatica,734.409
1469763056.0,9,10,empatica,875.04
1469770182.0,9,10,empatica,593.777
1469774323.0,9,10,empatica,890.666
1469775026.0,9,10,empatica,703.157
1469775823.0,9,10,empatica,796.911
1469776682.0,9,10,empatica,859.414
1469777354.0,9,10,empatica,671.906
1469778104.0,9,10,empatica,750.034
1469782948.0,9,10,empatica,812.537
1469783714.0,9,10,empatica,765.66
1469784479.0,9,10,empatica,765.66
1469785245.0,9,10,empatica,765.66
1469785995.0,9,10,empatica,750.034
1469820418.0,9,10,empatica,750.034
1469821215.0,9,10,empatica,796.911
1469822059.0,9,10,empatica,843.789
1469822903.0,9,10,empatica,843.789
1469823684.0,9,10,empatica,781.286
1469824434.0,9,10,empatica,750.034
1469825169.0,9,10,empatica,734.409
1469858014.0,9,10,empatica,765.66
1469858780.0,9,10,empatica,765.66
1469859561.0,9,10,empatica,781.286
1469860295.0,9,10,empatica,734.409
1469861061.0,9,10,empatica,765.66
1469861842.0,9,10,empatica,781.286
1469862655.0,9,10,empatica,812.537
1469863483.0,9,10,empatica,828.163
1469864264.0,9,10,empatica,781.286
1469865061.0,9,10,empatica,796.911
1469865827.0,9,10,empatica,765.66
1469866514.0,9,10,empatica,687.531
1469867217.0,9,10,empatica,703.157
1469867921.0,9,10,empatica,703.157
1469868655.0,9,10,empatica,734.409
1469869405.0,9,10,empatica,750.034
1469870108.0,9,10,empatica,703.157
1469870843.0,9,10,empatica,734.409
1469871608.0,9,10,empatica,765.66
1469872280.0,9,10,empatica,671.906
1469873124.0,9,10,empatica,843.789
1469873890.0,9,10,empatica,765.66
1469881406.0,9,10,empatica,796.911
1469882203.0,9,10,empatica,796.911
1469883015.0,9,10,empatica,812.537
1469883796.0,9,10,empatica,781.286
1469884500.0,9,10,empatica,703.157
1469885343.0,9,10,empatica,843.789
1469886125.0,9,10,empatica,781.286
1469886843.0,9,10,empatica,718.783
1469887625.0,9,10,empatica,781.286
1469888422.0,9,10,empatica,796.911
1469889234.0,9,10,empatica,812.537
1469890094.0,9,10,empatica,859.414
1469890875.0,9,10,empatica,781.286
1469891687.0,9,10,empatica,812.537
1469892547.0,9,10,empatica,859.414
1469893406.0,9,10,empatica,859.414
1469894266.0,9,10,empatica,859.414
1469895078.0,9,10,empatica,812.537
1469895828.0,9,10,empatica,750.034
1469896594.0,9,10,empatica,765.66
1469897391.0,9,10,empatica,796.911
1469898110.0,9,10,empatica,718.783
1469898891.0,9,10,empatica,781.286
1469899625.0,9,10,empatica,734.409
1469900360.0,9,10,empatica,734.409
1469901125.0,9,10,empatica,765.66
1469901891.0,9,10,empatica,765.66
1469902735.0,9,10,empatica,843.789
1469903532.0,9,10,empatica,796.911
1469904313.0,9,10,empatica,781.286
1469905094.0,9,10,empatica,781.286
1469905860.0,9,10,empatica,765.66
1469906657.0,9,10,empatica,796.911
1469907454.0,9,10,empatica,796.911
1469908235.0,9,10,empatica,781.286
1469908985.0,9,10,empatica,750.034
1469909798.0,9,10,empatica,812.537
1469910626.0,9,10,empatica,828.163
1469911454.0,9,10,empatica,828.163
1469919845.0,9,10,empatica,765.66
1469920595.0,9,10,empatica,750.034
1469921376.0,9,10,empatica,781.286
1469922158.0,9,10,empatica,781.286
1469922970.0,9,10,empatica,812.537
1469923751.0,9,10,empatica,781.286
1469924486.0,9,10,empatica,734.409
1469925236.0,9,10,empatica,750.034
1469925986.0,9,10,empatica,750.034
1469926798.0,9,10,empatica,812.537
1469927642.0,9,10,empatica,843.789
1469949424.0,9,10,empatica,796.911
1469950221.0,9,10,empatica,796.911
1469950987.0,9,10,empatica,765.66
1469951799.0,9,10,empatica,812.537
1469952612.0,9,10,empatica,812.537
1469953362.0,9,10,empatica,750.034
1469954112.0,9,10,empatica,750.034
1469954862.0,9,10,empatica,750.034
1469955597.0,9,10,empatica,734.409
1469956362.0,9,10,empatica,765.66
1469957128.0,9,10,empatica,765.66
1469957894.0,9,10,empatica,765.66
1469958659.0,9,10,empatica,765.66
1469959378.0,9,10,empatica,718.783
1469960097.0,9,10,empatica,718.783
1469960847.0,9,10,empatica,750.034
1469961612.0,9,10,empatica,765.66
1469962378.0,9,10,empatica,765.66
1469963113.0,9,10,empatica,734.409
1469963847.0,9,10,empatica,734.409
1469964613.0,9,10,empatica,765.66
1469965363.0,9,10,empatica,750.034
1469966035.0,9,10,empatica,671.906
1469966753.0,9,10,empatica,718.783
1469967488.0,9,10,empatica,734.409
1469968160.0,9,10,empatica,671.906
1469968894.0,9,10,empatica,734.409
1469969675.0,9,10,empatica,781.286
1469970410.0,9,10,empatica,734.409
1469971175.0,9,10,empatica,765.66
1469971894.0,9,10,empatica,718.783
1469972644.0,9,10,empatica,750.034
1469973363.0,9,10,empatica,718.783
1469974082.0,9,10,empatica,718.783
1469974801.0,9,10,empatica,718.783
1469975582.0,9,10,empatica,781.286
1469976363.0,9,10,empatica,781.286
1469977129.0,9,10,empatica,765.66
1469977910.0,9,10,empatica,781.286
1469978691.0,9,10,empatica,781.286
1469979504.0,9,10,empatica,812.537
1469980301.0,9,10,empatica,796.911
1469981113.0,9,10,empatica,812.537
1469981895.0,9,10,empatica,781.286
1469982676.0,9,10,empatica,781.286
1469983442.0,9,10,empatica,765.66
1469984192.0,9,10,empatica,750.034
1469984910.0,9,10,empatica,718.783
1469985645.0,9,10,empatica,734.409
1469986410.0,9,10,empatica,765.66
1469987192.0,9,10,empatica,781.286
1469987989.0,9,10,empatica,796.911
1469988770.0,9,10,empatica,781.286
1469989473.0,9,10,empatica,703.157
1469990192.0,9,10,empatica,718.783
1469990926.0,9,10,empatica,734.409
1469991676.0,9,10,empatica,750.034
1469992395.0,9,10,empatica,718.783
1469993067.0,9,10,empatica,671.906
1469993786.0,9,10,empatica,718.783
1469994473.0,9,10,empatica,687.531
1469995192.0,9,10,empatica,718.783
1469995880.0,9,10,empatica,687.531
1469996567.0,9,10,empatica,687.531
1469997286.0,9,10,empatica,718.783
1469997989.0,9,10,empatica,703.157
1469998661.0,9,10,empatica,671.906
1469999427.0,9,10,empatica,765.66
1470000036.0,9,10,empatica,609.403
1470013818.0,9,10,empatica,796.911
1470014521.0,9,10,empatica,703.157
1470027615.0,9,10,empatica,765.66
1470028256.0,9,10,empatica,640.654
1470028944.0,9,10,empatica,687.531
1470029834.0,9,10,empatica,890.666
1470044304.0,9,10,empatica,671.906
1470045069.0,9,10,empatica,765.66
1470045757.0,9,10,empatica,687.531
1470046460.0,9,10,empatica,703.157
1470047210.0,9,10,empatica,750.034
1470048007.0,9,10,empatica,796.911
1470048695.0,9,10,empatica,687.531
1470049460.0,9,10,empatica,765.66
1470050304.0,9,10,empatica,843.789
1470053429.0,9,10,empatica,593.777
1470054054.0,9,10,empatica,625.029
1470054710.0,9,10,empatica,656.28
1470055398.0,9,10,empatica,687.531
1470056101.0,9,10,empatica,703.157
1470056679.0,9,10,empatica,578.151
1470057367.0,9,10,empatica,687.531
1470058070.0,9,10,empatica,703.157
1470058679.0,9,10,empatica,609.403
1470062789.0,9,10,empatica,687.531
1470063445.0,9,10,empatica,656.28
1470064195.0,9,10,empatica,750.034
1470069805.0,9,10,empatica,781.286
1470070524.0,9,10,empatica,718.783
1470071242.0,9,10,empatica,718.783
1470072024.0,9,10,empatica,781.286
1470072789.0,9,10,empatica,765.66
1470073618.0,9,10,empatica,828.163
1470074414.0,9,10,empatica,796.911
1470075243.0,9,10,empatica,828.163
1470075993.0,9,10,empatica,750.034
1470076774.0,9,10,empatica,781.286
1470077493.0,9,10,empatica,718.783
1470078180.0,9,10,empatica,687.531
1470078899.0,9,10,empatica,718.783
1470085962.0,9,10,empatica,921.917
1470089259.0,9,10,empatica,718.783
1470095025.0,9,10,empatica,609.403
1470099556.0,9,10,empatica,625.029
1470100244.0,9,10,empatica,687.531
1470100994.0,9,10,empatica,750.034
1470101931.0,9,10,empatica,937.543
1470102650.0,9,10,empatica,718.783
1470103447.0,9,10,empatica,796.911
1470104400.0,9,10,empatica,953.169
1470105166.0,9,10,empatica,765.66
1470105838.0,9,10,empatica,671.906
1470106775.0,9,10,empatica,937.543
1470110463.0,9,10,empatica,875.04
1470111104.0,9,10,empatica,640.654
1470131589.0,9,10,empatica,890.666
1470132386.0,9,10,empatica,796.911
1470133261.0,9,10,empatica,875.04
1470136839.0,9,10,empatica,765.66
1470137558.0,9,10,empatica,718.783
1470138371.0,9,10,empatica,812.537
1470139074.0,9,10,empatica,703.157
1470139855.0,9,10,empatica,781.286
1470140589.0,9,10,empatica,734.409
1470141339.0,9,10,empatica,750.034
1470142136.0,9,10,empatica,796.911
1470142793.0,9,10,empatica,656.28
1470143590.0,9,10,empatica,796.911
1470144199.0,9,10,empatica,609.403
1470144855.0,9,10,empatica,656.28
1470150074.0,9,10,empatica,890.666
1470150777.0,9,10,empatica,703.157
1470151559.0,9,10,empatica,781.286
1470152293.0,9,10,empatica,734.409
1470153262.0,9,10,empatica,968.794
1470156371.0,9,10,empatica,656.28
1470157137.0,9,10,empatica,765.66
1470157825.0,9,10,empatica,687.531
1470158653.0,9,10,empatica,828.163
1470159325.0,9,10,empatica,671.906
1470160137.0,9,10,empatica,812.537
1470160965.0,9,10,empatica,828.163
1470161715.0,9,10,empatica,750.034
1470162450.0,9,10,empatica,734.409
1470163419.0,9,10,empatica,968.794
1470175482.0,9,10,empatica,687.531
1470176138.0,9,10,empatica,656.28
1470176810.0,9,10,empatica,671.906
1470190592.0,9,10,empatica,812.537
1470191342.0,9,10,empatica,750.034
1470195717.0,9,10,empatica,625.029
1470196420.0,9,10,empatica,703.157
1470197014.0,9,10,empatica,593.777
1470230218.0,9,10,empatica,734.409
1470238531.0,9,10,empatica,750.034
1470257642.0,9,10,empatica,734.409
1470258439.0,9,10,empatica,796.911
1470259251.0,9,10,empatica,812.537
1470260048.0,9,10,empatica,796.911
1470260657.0,9,10,empatica,609.403
1470282424.0,9,10,empatica,796.911
1470286034.0,9,10,empatica,640.654
1470286799.0,9,10,empatica,765.66
1470294300.0,9,10,empatica,781.286
1470294940.0,9,10,empatica,640.654
1470295596.0,9,10,empatica,656.28
1470309488.0,9,10,empatica,781.286
1470310222.0,9,10,empatica,734.409
1470315613.0,9,10,empatica,640.654
1470325676.0,9,10,empatica,640.654
1470326317.0,9,10,empatica,640.654
1470327145.0,9,10,empatica,828.163
1470327801.0,9,10,empatica,656.28
1470328692.0,9,10,empatica,890.666
1470334505.0,9,10,empatica,640.654
1470346411.0,9,10,empatica,781.286
1470347208.0,9,10,empatica,796.911
1470347818.0,9,10,empatica,609.403
1470353865.0,9,10,empatica,687.531
1470359006.0,9,10,empatica,781.286
1470359631.0,9,10,empatica,625.029
1470360428.0,9,10,empatica,796.911
1470361053.0,9,10,empatica,625.029
1470365068.0,9,10,empatica,578.151
1470368850.0,9,10,empatica,687.531
1470369709.0,9,10,empatica,859.414
1470370491.0,9,10,empatica,781.286
1470379194.0,9,10,empatica,890.666
1470379866.0,9,10,empatica,671.906
1470380694.0,9,10,empatica,828.163
1470392570.0,9,10,empatica,750.034
1470402086.0,9,10,empatica,703.157
1470402805.0,9,10,empatica,718.783
1470403476.0,9,10,empatica,671.906
1470404336.0,9,10,empatica,859.414
1470418180.0,9,10,empatica,687.531
1470437165.0,9,10,empatica,906.291
1470437900.0,9,10,empatica,734.409
1470438822.0,9,10,empatica,921.917
1470455119.0,9,10,empatica,703.157
1470455885.0,9,10,empatica,765.66
1470456494.0,9,10,empatica,609.403
1470457213.0,9,10,empatica,718.783
1470457885.0,9,10,empatica,671.906
1470458620.0,9,10,empatica,734.409
1470459260.0,9,10,empatica,640.654
1470460026.0,9,10,empatica,765.66
1470460745.0,9,10,empatica,718.783
1470461479.0,9,10,empatica,734.409
1470462260.0,9,10,empatica,781.286
1470463167.0,9,10,empatica,906.291
1470466854.0,9,10,empatica,656.28
1470467479.0,9,10,empatica,625.029
1470468276.0,9,10,empatica,796.911
1470474198.0,9,10,empatica,1218.806
1470478620.0,9,10,empatica,843.789
1470485402.0,9,10,empatica,843.789
1470504981.0,9,10,empatica,828.163
1470505622.0,9,10,empatica,640.654
1470517810.0,9,10,empatica,828.163
1470554702.0,9,10,empatica,765.66
1470561796.0,9,10,empatica,703.157
1470562640.0,9,10,empatica,843.789
1470563452.0,9,10,empatica,812.537
1470564437.0,9,10,empatica,984.42
1470587313.0,9,10,empatica,765.66
1470587922.0,9,10,empatica,609.403
1470604986.0,9,10,empatica,875.04
1470605751.0,9,10,empatica,765.66
1470609361.0,9,10,empatica,781.286
1470610080.0,9,10,empatica,718.783
1470610752.0,9,10,empatica,671.906
1470611611.0,9,10,empatica,859.414
1470612392.0,9,10,empatica,781.286
1470613127.0,9,10,empatica,734.409
1470613986.0,9,10,empatica,859.414
1470614642.0,9,10,empatica,656.28
1470615486.0,9,10,empatica,843.789
1470616174.0,9,10,empatica,687.531
1470616986.0,9,10,empatica,812.537
1470617705.0,9,10,empatica,718.783
1470626299.0,9,10,empatica,937.543
1470646175.0,9,10,empatica,625.029
1470656832.0,9,10,empatica,796.911
1470657597.0,9,10,empatica,765.66
1470658238.0,9,10,empatica,640.654
1470658926.0,9,10,empatica,687.531
1470659660.0,9,10,empatica,734.409
1470660379.0,9,10,empatica,718.783
1470661129.0,9,10,empatica,750.034
1470661723.0,9,10,empatica,593.777
1470662520.0,9,10,empatica,796.911
1470663270.0,9,10,empatica,750.034
1470663926.0,9,10,empatica,656.28
1470664660.0,9,10,empatica,734.409
1470665363.0,9,10,empatica,703.157
1470666207.0,9,10,empatica,843.789
1470690552.0,9,10,empatica,718.783
1470691333.0,9,10,empatica,781.286
1470692083.0,9,10,empatica,750.034
1470692865.0,9,10,empatica,781.286
1470693630.0,9,10,empatica,765.66
1470694365.0,9,10,empatica,734.409
1470695099.0,9,10,empatica,734.409
1470695834.0,9,10,empatica,734.409
1470696459.0,9,10,empatica,625.029
1470697177.0,9,10,empatica,718.783
1470697912.0,9,10,empatica,734.409
1470698709.0,9,10,empatica,796.911
1470699521.0,9,10,empatica,812.537
1470700224.0,9,10,empatica,703.157
1470701162.0,9,10,empatica,937.543
1470706115.0,9,10,empatica,687.531
1470706834.0,9,10,empatica,718.783
1470716100.0,9,10,empatica,859.414
1470716819.0,9,10,empatica,718.783
1470717647.0,9,10,empatica,828.163
1470718444.0,9,10,empatica,796.911
1470729116.0,9,10,empatica,671.906
1470729835.0,9,10,empatica,718.783
1470730663.0,9,10,empatica,828.163
1470731445.0,9,10,empatica,781.286
1470732273.0,9,10,empatica,828.163
1470733195.0,9,10,empatica,921.917
1470734038.0,9,10,empatica,843.789
1470740086.0,9,10,empatica,703.157
1470740773.0,9,10,empatica,687.531
1470741508.0,9,10,empatica,734.409
1470742164.0,9,10,empatica,656.28
1470742898.0,9,10,empatica,734.409
1470743648.0,9,10,empatica,750.034
1470744445.0,9,10,empatica,796.911
1470745195.0,9,10,empatica,750.034
1470746086.0,9,10,empatica,890.666
1470746852.0,9,10,empatica,765.66
1470747664.0,9,10,empatica,812.537
1470748367.0,9,10,empatica,703.157
1470749070.0,9,10,empatica,703.157
1470749820.0,9,10,empatica,750.034
1470750539.0,9,10,empatica,718.783
1470751289.0,9,10,empatica,750.034
1470751977.0,9,10,empatica,687.531
1470752867.0,9,10,empatica,890.666
1470763571.0,9,10,empatica,703.157
1470764337.0,9,10,empatica,765.66
1470765118.0,9,10,empatica,781.286
1470770399.0,9,10,empatica,750.034
1470771353.0,9,10,empatica,953.169
1470778415.0,9,10,empatica,687.531
1470848028.0,9,10,empatica,593.777
1470853294.0,9,10,empatica,921.917
1470859279.0,9,10,empatica,718.783
1470862935.0,9,10,empatica,812.537
1470863654.0,9,10,empatica,718.783
1470864279.0,9,10,empatica,625.029
1470865138.0,9,10,empatica,859.414
1470865966.0,9,10,empatica,828.163
1470866591.0,9,10,empatica,625.029
1470867373.0,9,10,empatica,781.286
1470868091.0,9,10,empatica,718.783
1470868904.0,9,10,empatica,812.537
1470869545.0,9,10,empatica,640.654
1470870279.0,9,10,empatica,734.409
1470871123.0,9,10,empatica,843.789
1470871920.0,9,10,empatica,796.911
1470872592.0,9,10,empatica,671.906
1470896968.0,9,10,empatica,781.286
1470928954.0,9,10,empatica,671.906
1470929625.0,9,10,empatica,671.906
1470930297.0,9,10,empatica,671.906
1470936985.0,9,10,empatica,968.794
1470937720.0,9,10,empatica,734.409
1470938767.0,9,10,empatica,1046.923
1470953127.0,9,10,empatica,1562.572
1470954767.0,9,10,empatica,1640.7
1470981222.0,9,10,empatica,625.029
1471002863.0,9,10,empatica,796.911
1471003582.0,9,10,empatica,718.783
1471004191.0,9,10,empatica,609.403
1471004770.0,9,10,empatica,578.151
1471005535.0,9,10,empatica,765.66
1471006098.0,9,10,empatica,562.526
1471006910.0,9,10,empatica,812.537
1471019614.0,9,10,empatica,734.409
1471039052.0,9,10,empatica,593.777
1471039568.0,9,10,empatica,515.649
1471040084.0,9,10,empatica,515.649
1471040756.0,9,10,empatica,671.906
1471071444.0,9,10,empatica,625.029
1471072023.0,9,10,empatica,578.151
1471075960.0,9,10,empatica,687.531
1471076679.0,9,10,empatica,718.783
1471077226.0,9,10,empatica,546.9
1471092555.0,9,10,empatica,609.403
1471093086.0,9,10,empatica,531.274
1471093711.0,9,10,empatica,625.029
1471102805.0,9,10,empatica,609.403
1471103446.0,9,10,empatica,640.654
1471104118.0,9,10,empatica,671.906
1471104821.0,9,10,empatica,703.157
1471105493.0,9,10,empatica,671.906
1471106196.0,9,10,empatica,703.157
1471106946.0,9,10,empatica,750.034
1471107649.0,9,10,empatica,703.157
1471108352.0,9,10,empatica,703.157
1471109056.0,9,10,empatica,703.157
1471109759.0,9,10,empatica,703.157
1471110446.0,9,10,empatica,687.531
1471111103.0,9,10,empatica,656.28
1471111790.0,9,10,empatica,687.531
1471112399.0,9,10,empatica,609.403
1471113009.0,9,10,empatica,609.403
1471113618.0,9,10,empatica,609.403
1471114228.0,9,10,empatica,609.403
1471114868.0,9,10,empatica,640.654
1471115634.0,9,10,empatica,765.66
1471116290.0,9,10,empatica,656.28
1471117025.0,9,10,empatica,734.409
1471168949.0,9,10,empatica,625.029
1471173934.0,9,10,empatica,625.029
1471174574.0,9,10,empatica,640.654
1471175184.0,9,10,empatica,609.403
1471175777.0,9,10,empatica,593.777
1471176356.0,9,10,empatica,578.151
1471177059.0,9,10,empatica,703.157
1471177574.0,9,10,empatica,515.649
1471178231.0,9,10,empatica,656.28
1471178949.0,9,10,empatica,718.783
1471179590.0,9,10,empatica,640.654
1471180324.0,9,10,empatica,734.409
1471180981.0,9,10,empatica,656.28
1471181684.0,9,10,empatica,703.157
1471182371.0,9,10,empatica,687.531
1471183106.0,9,10,empatica,734.409
1471183778.0,9,10,empatica,671.906
1471184481.0,9,10,empatica,703.157
1471185153.0,9,10,empatica,671.906
1471185793.0,9,10,empatica,640.654
1471186450.0,9,10,empatica,656.28
1471190997.0,9,10,empatica,718.783
1471191653.0,9,10,empatica,656.28
1471192434.0,9,10,empatica,781.286
1471193153.0,9,10,empatica,718.783
1471193872.0,9,10,empatica,718.783
1471194481.0,9,10,empatica,609.403
1471195169.0,9,10,empatica,687.531
1471195794.0,9,10,empatica,625.029
1471196403.0,9,10,empatica,609.403
1471197169.0,9,10,empatica,765.66
1471200263.0,9,10,empatica,734.409
1471200825.0,9,10,empatica,562.526
1471201497.0,9,10,empatica,671.906
1471207388.0,9,10,empatica,609.403
1471208029.0,9,10,empatica,640.654
1471208701.0,9,10,empatica,671.906
1471209388.0,9,10,empatica,687.531
1471209966.0,9,10,empatica,578.151
1471210560.0,9,10,empatica,593.777
1471211263.0,9,10,empatica,703.157
1471211779.0,9,10,empatica,515.649
1471212404.0,9,10,empatica,625.029
1471213029.0,9,10,empatica,625.029
1471213748.0,9,10,empatica,718.783
1471214357.0,9,10,empatica,609.403
1471214998.0,9,10,empatica,640.654
1471215670.0,9,10,empatica,671.906
1471216326.0,9,10,empatica,656.28
1471216998.0,9,10,empatica,671.906
1471217654.0,9,10,empatica,656.28
1471218279.0,9,10,empatica,625.029
1471218857.0,9,10,empatica,578.151
1471219436.0,9,10,empatica,578.151
1471230124.0,9,10,empatica,515.649
1471235921.0,9,10,empatica,625.029
1471236608.0,9,10,empatica,687.531
1471237311.0,9,10,empatica,703.157
1471237936.0,9,10,empatica,625.029
1471238687.0,9,10,empatica,750.034
1471239468.0,9,10,empatica,781.286
1471240093.0,9,10,empatica,625.029
1471273985.0,9,10,empatica,656.28
1471274657.0,9,10,empatica,671.906
1471275282.0,9,10,empatica,625.029
1471275907.0,9,10,empatica,625.029
1471276595.0,9,10,empatica,687.531
1471277282.0,9,10,empatica,687.531
1471277985.0,9,10,empatica,703.157
1471278751.0,9,10,empatica,765.66
1471279485.0,9,10,empatica,734.409
1471280095.0,9,10,empatica,609.403
1471280798.0,9,10,empatica,703.157
1471281407.0,9,10,empatica,609.403
1471282001.0,9,10,empatica,593.777
1471282626.0,9,10,empatica,625.029
1471303971.0,9,10,empatica,703.157
1471304502.0,9,10,empatica,531.274
1471320440.0,9,10,empatica,593.777
1471321003.0,9,10,empatica,562.526
1471321643.0,9,10,empatica,640.654
1471322206.0,9,10,empatica,562.526
1471322831.0,9,10,empatica,625.029
1471323409.0,9,10,empatica,578.151
1471324050.0,9,10,empatica,640.654
1471324659.0,9,10,empatica,609.403
1471325284.0,9,10,empatica,625.029
1471325941.0,9,10,empatica,656.28
1471326550.0,9,10,empatica,609.403
1471327175.0,9,10,empatica,625.029
1471327800.0,9,10,empatica,625.029
1471328378.0,9,10,empatica,578.151
1471343410.0,9,10,empatica,625.029
1471343973.0,9,10,empatica,562.526
1471344566.0,9,10,empatica,593.777
1471345113.0,9,10,empatica,546.9
1471345691.0,9,10,empatica,578.151
1471346301.0,9,10,empatica,609.403
1471355129.0,9,10,empatica,656.28
1471355770.0,9,10,empatica,640.654
1471356411.0,9,10,empatica,640.654
1471357036.0,9,10,empatica,625.029
1471357661.0,9,10,empatica,625.029
1471358317.0,9,10,empatica,656.28
1471359036.0,9,10,empatica,718.783
1471359801.0,9,10,empatica,765.66
1471360536.0,9,10,empatica,734.409
1471361348.0,9,10,empatica,812.537
1471362114.0,9,10,empatica,765.66
1471362864.0,9,10,empatica,750.034
1471363630.0,9,10,empatica,765.66
1471364317.0,9,10,empatica,687.531
1471364989.0,9,10,empatica,671.906
1471365599.0,9,10,empatica,609.403
1471366239.0,9,10,empatica,640.654
1471376396.0,9,10,empatica,593.777
1471377162.0,9,10,empatica,765.66
1471377740.0,9,10,empatica,578.151
1471386178.0,9,10,empatica,734.409
1471386912.0,9,10,empatica,734.409
1471387646.0,9,10,empatica,734.409
1471393740.0,9,10,empatica,656.28
1471394444.0,9,10,empatica,703.157
1471395131.0,9,10,empatica,687.531
1471395866.0,9,10,empatica,734.409
1471396647.0,9,10,empatica,781.286
1471397522.0,9,10,empatica,875.04
1471405366.0,9,10,empatica,750.034
1471406116.0,9,10,empatica,750.034
1471406944.0,9,10,empatica,828.163
1471407694.0,9,10,empatica,750.034
1471408522.0,9,10,empatica,828.163
1471409351.0,9,10,empatica,828.163
1471410101.0,9,10,empatica,750.034
1471421695.0,9,10,empatica,656.28
1471422351.0,9,10,empatica,656.28
1471427992.0,9,10,empatica,796.911
1471428836.0,9,10,empatica,843.789
1471429695.0,9,10,empatica,859.414
1471430477.0,9,10,empatica,781.286
1471431195.0,9,10,empatica,718.783
1471431836.0,9,10,empatica,640.654
1471432555.0,9,10,empatica,718.783
1471433227.0,9,10,empatica,671.906
1471433867.0,9,10,empatica,640.654
1471434586.0,9,10,empatica,718.783
1471435414.0,9,10,empatica,828.163
1471436164.0,9,10,empatica,750.034
1471436899.0,9,10,empatica,734.409
1471437555.0,9,10,empatica,656.28
1471438305.0,9,10,empatica,750.034
1471439055.0,9,10,empatica,750.034
1471439743.0,9,10,empatica,687.531
1471440508.0,9,10,empatica,765.66
1471441274.0,9,10,empatica,765.66
1471441977.0,9,10,empatica,703.157
1471442696.0,9,10,empatica,718.783
1471443258.0,9,10,empatica,562.526
1471456759.0,9,10,empatica,812.537
1471457415.0,9,10,empatica,656.28
1471467650.0,9,10,empatica,671.906
1471468369.0,9,10,empatica,718.783
1471469103.0,9,10,empatica,734.409
1471469806.0,9,10,empatica,703.157
