participant-id,session-id,timestamp,source,temperature
13,01,1470770934.000000,empatica,382.18
13,01,1470770934.250000,empatica,382.18
13,01,1470770934.500000,empatica,382.18
13,01,1470770934.750000,empatica,382.18
13,01,1470770935.000000,empatica,31.83
13,01,1470770935.250000,empatica,31.83
13,01,1470770935.500000,empatica,31.83
13,01,1470770935.750000,empatica,31.83
13,01,1470770936.000000,empatica,31.83
13,01,1470770936.250000,empatica,31.83
13,01,1470770936.500000,empatica,31.83
13,01,1470770936.750000,empatica,31.83
13,01,1470770937.000000,empatica,31.81
13,01,1470770937.250000,empatica,31.81
13,01,1470770937.500000,empatica,31.81
13,01,1470770937.750000,empatica,31.81
13,01,1470770938.000000,empatica,31.83
13,01,1470770938.250000,empatica,31.83
13,01,1470770938.500000,empatica,31.83
13,01,1470770938.750000,empatica,31.83
13,01,1470770939.000000,empatica,31.83
13,01,1470770939.250000,empatica,31.83
13,01,1470770939.500000,empatica,31.83
13,01,1470770939.750000,empatica,31.83
13,01,1470770940.000000,empatica,31.85
13,01,1470770940.250000,empatica,31.85
13,01,1470770940.500000,empatica,31.85
13,01,1470770940.750000,empatica,31.85
13,01,1470770941.000000,empatica,31.87
13,01,1470770941.250000,empatica,31.87
13,01,1470770941.500000,empatica,31.87
13,01,1470770941.750000,empatica,31.87
13,01,1470770942.000000,empatica,31.85
13,01,1470770942.250000,empatica,31.85
13,01,1470770942.500000,empatica,31.85
13,01,1470770942.750000,empatica,31.85
13,01,1470770943.000000,empatica,31.85
13,01,1470770943.250000,empatica,31.85
13,01,1470770943.500000,empatica,31.85
13,01,1470770943.750000,empatica,31.85
13,01,1470770944.000000,empatica,31.87
13,01,1470770944.250000,empatica,31.87
13,01,1470770944.500000,empatica,31.87
13,01,1470770944.750000,empatica,31.87
13,01,1470770945.000000,empatica,31.87
13,01,1470770945.250000,empatica,31.87
13,01,1470770945.500000,empatica,31.87
13,01,1470770945.750000,empatica,31.87
13,01,1470770946.000000,empatica,31.87
13,01,1470770946.250000,empatica,31.87
13,01,1470770946.500000,empatica,31.87
13,01,1470770946.750000,empatica,31.87
13,01,1470770947.000000,empatica,31.89
13,01,1470770947.250000,empatica,31.89
13,01,1470770947.500000,empatica,31.89
13,01,1470770947.750000,empatica,31.89
13,01,1470770948.000000,empatica,31.91
13,01,1470770948.250000,empatica,31.91
13,01,1470770948.500000,empatica,31.91
13,01,1470770948.750000,empatica,31.91
13,01,1470770949.000000,empatica,31.91
13,01,1470770949.250000,empatica,31.91
13,01,1470770949.500000,empatica,31.91
13,01,1470770949.750000,empatica,31.91
13,01,1470770950.000000,empatica,31.93
13,01,1470770950.250000,empatica,31.93
13,01,1470770950.500000,empatica,31.93
13,01,1470770950.750000,empatica,31.93
13,01,1470770951.000000,empatica,31.89
13,01,1470770951.250000,empatica,31.89
13,01,1470770951.500000,empatica,31.89
13,01,1470770951.750000,empatica,31.89
13,01,1470770952.000000,empatica,31.89
13,01,1470770952.250000,empatica,31.89
13,01,1470770952.500000,empatica,31.89
13,01,1470770952.750000,empatica,31.89
13,01,1470770953.000000,empatica,31.91
13,01,1470770953.250000,empatica,31.91
13,01,1470770953.500000,empatica,31.91
13,01,1470770953.750000,empatica,31.91
13,01,1470770954.000000,empatica,31.91
13,01,1470770954.250000,empatica,31.91
13,01,1470770954.500000,empatica,31.91
13,01,1470770954.750000,empatica,31.91
13,01,1470770955.000000,empatica,31.93
13,01,1470770955.250000,empatica,31.93
13,01,1470770955.500000,empatica,31.93
13,01,1470770955.750000,empatica,31.93
13,01,1470770956.000000,empatica,31.93
13,01,1470770956.250000,empatica,31.93
13,01,1470770956.500000,empatica,31.93
13,01,1470770956.750000,empatica,31.93
13,01,1470770957.000000,empatica,31.95
13,01,1470770957.250000,empatica,31.95
13,01,1470770957.500000,empatica,31.95
13,01,1470770957.750000,empatica,31.95
13,01,1470770958.000000,empatica,31.91
