participant-id,session-id,timestamp,source,heart-rate
13,01,1470770944.0,empatica,64.00
13,01,1470770945.0,empatica,81.00
13,01,1470770946.0,empatica,82.33
13,01,1470770947.0,empatica,78.75
13,01,1470770948.0,empatica,75.20
13,01,1470770949.0,empatica,79.00
13,01,1470770950.0,empatica,81.86
13,01,1470770951.0,empatica,83.88
13,01,1470770952.0,empatica,85.44
13,01,1470770953.0,empatica,86.40
13,01,1470770954.0,empatica,87.09
13,01,1470770955.0,empatica,88.00
13,01,1470770956.0,empatica,88.46
13,01,1470770957.0,empatica,88.64
13,01,1470770958.0,empatica,89.07
13,01,1470770959.0,empatica,89.25
13,01,1470770960.0,empatica,89.35
13,01,1470770961.0,empatica,89.61
13,01,1470770962.0,empatica,89.11
13,01,1470770963.0,empatica,88.60
13,01,1470770964.0,empatica,88.10
13,01,1470770965.0,empatica,87.68
13,01,1470770966.0,empatica,87.30
13,01,1470770967.0,empatica,86.96
13,01,1470770968.0,empatica,86.84
13,01,1470770969.0,empatica,86.77
13,01,1470770970.0,empatica,86.11
13,01,1470770971.0,empatica,85.50
13,01,1470770972.0,empatica,84.93
13,01,1470770973.0,empatica,84.37
13,01,1470770974.0,empatica,83.81
13,01,1470770975.0,empatica,83.28
13,01,1470770976.0,empatica,82.76
13,01,1470770977.0,empatica,82.26
13,01,1470770978.0,empatica,82.03
13,01,1470770979.0,empatica,81.83
13,01,1470770980.0,empatica,81.65
13,01,1470770981.0,empatica,81.50
13,01,1470770982.0,empatica,81.36
13,01,1470770983.0,empatica,81.35
13,01,1470770984.0,empatica,81.32
13,01,1470770985.0,empatica,81.36
13,01,1470770986.0,empatica,81.26
13,01,1470770987.0,empatica,81.16
13,01,1470770988.0,empatica,81.07
13,01,1470770989.0,empatica,80.85
13,01,1470770990.0,empatica,80.66
13,01,1470770991.0,empatica,80.48
13,01,1470770992.0,empatica,80.29
13,01,1470770993.0,empatica,80.10
13,01,1470770994.0,empatica,79.92
13,01,1470770995.0,empatica,79.71
13,01,1470770996.0,empatica,79.51
13,01,1470770997.0,empatica,79.30
13,01,1470770998.0,empatica,79.09
13,01,1470770999.0,empatica,78.88
13,01,1470771000.0,empatica,78.67
13,01,1470771001.0,empatica,78.47
13,01,1470771002.0,empatica,78.25
13,01,1470771003.0,empatica,78.05
13,01,1470771004.0,empatica,78.10
13,01,1470771005.0,empatica,77.58
13,01,1470771006.0,empatica,77.27
13,01,1470771007.0,empatica,77.23
13,01,1470771008.0,empatica,77.33
13,01,1470771009.0,empatica,76.82
13,01,1470771010.0,empatica,76.28
13,01,1470771011.0,empatica,75.77
13,01,1470771012.0,empatica,75.25
13,01,1470771013.0,empatica,74.78
13,01,1470771014.0,empatica,74.32
13,01,1470771015.0,empatica,73.78
13,01,1470771016.0,empatica,73.30
13,01,1470771017.0,empatica,72.87
13,01,1470771018.0,empatica,72.37
13,01,1470771019.0,empatica,71.92
13,01,1470771020.0,empatica,71.50
13,01,1470771021.0,empatica,71.03
13,01,1470771022.0,empatica,70.80
13,01,1470771023.0,empatica,70.60
13,01,1470771024.0,empatica,70.43
13,01,1470771025.0,empatica,70.25
13,01,1470771026.0,empatica,70.08
13,01,1470771027.0,empatica,69.92
13,01,1470771028.0,empatica,69.67
13,01,1470771029.0,empatica,69.40
13,01,1470771030.0,empatica,69.40
13,01,1470771031.0,empatica,69.40
13,01,1470771032.0,empatica,69.38
13,01,1470771033.0,empatica,69.38
13,01,1470771034.0,empatica,69.42
13,01,1470771035.0,empatica,69.45
13,01,1470771036.0,empatica,69.50
13,01,1470771037.0,empatica,69.57
13,01,1470771038.0,empatica,69.52
13,01,1470771039.0,empatica,69.47
13,01,1470771040.0,empatica,69.42
13,01,1470771041.0,empatica,69.37
13,01,1470771042.0,empatica,69.32
13,01,1470771043.0,empatica,69.20
13,01,1470771044.0,empatica,69.10
13,01,1470771045.0,empatica,68.95
13,01,1470771046.0,empatica,68.88
13,01,1470771047.0,empatica,68.83
13,01,1470771048.0,empatica,68.78
13,01,1470771049.0,empatica,68.83
13,01,1470771050.0,empatica,68.88
13,01,1470771051.0,empatica,68.93
13,01,1470771052.0,empatica,69.02
13,01,1470771053.0,empatica,69.10
13,01,1470771054.0,empatica,69.18
13,01,1470771055.0,empatica,69.30
13,01,1470771056.0,empatica,69.38
13,01,1470771057.0,empatica,69.47
13,01,1470771058.0,empatica,69.53
13,01,1470771059.0,empatica,69.63
13,01,1470771060.0,empatica,69.73
13,01,1470771061.0,empatica,69.82
13,01,1470771062.0,empatica,69.92
13,01,1470771063.0,empatica,70.00
13,01,1470771064.0,empatica,70.05
13,01,1470771065.0,empatica,70.08
13,01,1470771066.0,empatica,70.12
13,01,1470771067.0,empatica,70.13
13,01,1470771068.0,empatica,70.13
13,01,1470771069.0,empatica,70.12
13,01,1470771070.0,empatica,70.08
13,01,1470771071.0,empatica,70.20
13,01,1470771072.0,empatica,70.32
13,01,1470771073.0,empatica,70.45
13,01,1470771074.0,empatica,70.65
13,01,1470771075.0,empatica,70.87
13,01,1470771076.0,empatica,71.18
13,01,1470771077.0,empatica,71.53
13,01,1470771078.0,empatica,71.90
13,01,1470771079.0,empatica,72.20
13,01,1470771080.0,empatica,72.48
13,01,1470771081.0,empatica,72.83
13,01,1470771082.0,empatica,73.12
13,01,1470771083.0,empatica,73.35
13,01,1470771084.0,empatica,73.53
13,01,1470771085.0,empatica,73.70
13,01,1470771086.0,empatica,73.85
13,01,1470771087.0,empatica,73.98
13,01,1470771088.0,empatica,74.12
13,01,1470771089.0,empatica,74.25
13,01,1470771090.0,empatica,74.48
13,01,1470771091.0,empatica,74.75
13,01,1470771092.0,empatica,75.12
13,01,1470771093.0,empatica,75.40
13,01,1470771094.0,empatica,75.68
13,01,1470771095.0,empatica,75.98
13,01,1470771096.0,empatica,76.30
13,01,1470771097.0,empatica,76.65
13,01,1470771098.0,empatica,77.00
13,01,1470771099.0,empatica,77.28
13,01,1470771100.0,empatica,77.60
13,01,1470771101.0,empatica,77.83
13,01,1470771102.0,empatica,78.12
13,01,1470771103.0,empatica,78.37
13,01,1470771104.0,empatica,78.57
13,01,1470771105.0,empatica,78.83
13,01,1470771106.0,empatica,79.17
13,01,1470771107.0,empatica,79.45
13,01,1470771108.0,empatica,79.58
13,01,1470771109.0,empatica,79.60
13,01,1470771110.0,empatica,79.60
13,01,1470771111.0,empatica,79.48
13,01,1470771112.0,empatica,79.37
13,01,1470771113.0,empatica,79.25
13,01,1470771114.0,empatica,79.15
13,01,1470771115.0,empatica,79.05
13,01,1470771116.0,empatica,78.98
13,01,1470771117.0,empatica,78.92
13,01,1470771118.0,empatica,78.85
13,01,1470771119.0,empatica,78.77
13,01,1470771120.0,empatica,78.67
13,01,1470771121.0,empatica,78.57
13,01,1470771122.0,empatica,78.47
13,01,1470771123.0,empatica,78.52
13,01,1470771124.0,empatica,78.58
13,01,1470771125.0,empatica,78.73
13,01,1470771126.0,empatica,78.92
13,01,1470771127.0,empatica,79.13
13,01,1470771128.0,empatica,79.40
13,01,1470771129.0,empatica,79.60
13,01,1470771130.0,empatica,79.82
13,01,1470771131.0,empatica,79.88
13,01,1470771132.0,empatica,79.72
13,01,1470771133.0,empatica,79.53
13,01,1470771134.0,empatica,79.30
13,01,1470771135.0,empatica,79.05
13,01,1470771136.0,empatica,78.72
13,01,1470771137.0,empatica,78.37
13,01,1470771138.0,empatica,78.00
13,01,1470771139.0,empatica,77.70
13,01,1470771140.0,empatica,77.40
13,01,1470771141.0,empatica,77.03
13,01,1470771142.0,empatica,76.73
13,01,1470771143.0,empatica,76.45
13,01,1470771144.0,empatica,76.20
13,01,1470771145.0,empatica,75.98
13,01,1470771146.0,empatica,75.77
13,01,1470771147.0,empatica,75.57
13,01,1470771148.0,empatica,75.38
13,01,1470771149.0,empatica,75.22
13,01,1470771150.0,empatica,74.98
13,01,1470771151.0,empatica,74.75
13,01,1470771152.0,empatica,74.45
13,01,1470771153.0,empatica,74.25
13,01,1470771154.0,empatica,74.03
13,01,1470771155.0,empatica,73.80
13,01,1470771156.0,empatica,73.53
13,01,1470771157.0,empatica,73.20
13,01,1470771158.0,empatica,72.82
13,01,1470771159.0,empatica,72.45
13,01,1470771160.0,empatica,72.02
13,01,1470771161.0,empatica,71.63
13,01,1470771162.0,empatica,71.17
13,01,1470771163.0,empatica,70.72
13,01,1470771164.0,empatica,70.30
13,01,1470771165.0,empatica,69.82
