participant-id,session-id,timestamp,source,inter-beat-interval
19,07,1472044138.642256,empatica,0.781286
19,07,1472044139.361039,empatica,0.718783
19,07,1472044140.095448,empatica,0.734409
19,07,1472044140.829857,empatica,0.734409
19,07,1472044141.642394,empatica,0.812537
19,07,1472044142.564311,empatica,0.921917
19,07,1472044143.533105,empatica,0.968794
19,07,1472044144.564403,empatica,1.031297
19,07,1472044145.642577,empatica,1.078174
19,07,1472044163.987167,empatica,0.843789
19,07,1472044164.862207,empatica,0.875040
19,07,1472044165.768498,empatica,0.906291
19,07,1472044166.674790,empatica,0.906291
19,07,1472044167.596707,empatica,0.921917
19,07,1472044168.534250,empatica,0.937543
19,07,1472044169.549921,empatica,1.015671
19,07,1472044170.628096,empatica,1.078174
19,07,1472044171.675019,empatica,1.046923
19,07,1472044172.737567,empatica,1.062549
19,07,1472044173.675110,empatica,0.937543
19,07,1472044174.643904,empatica,0.968794
19,07,1472044175.612699,empatica,0.968794
19,07,1472044176.581493,empatica,0.968794
19,07,1472044177.565913,empatica,0.984420
19,07,1472044178.409702,empatica,0.843789
19,07,1472044179.331619,empatica,0.921917
19,07,1472044180.347291,empatica,1.015671
19,07,1472044181.362962,empatica,1.015671
19,07,1472044182.394259,empatica,1.031297
19,07,1472044183.300551,empatica,0.906291
19,07,1472044184.269345,empatica,0.968794
19,07,1472044185.253765,empatica,0.984420
19,07,1472044186.253811,empatica,1.000046
19,07,1472044187.285108,empatica,1.031297
19,07,1472044198.879389,empatica,0.796911
19,07,1472044199.676300,empatica,0.796911
19,07,1472044200.504463,empatica,0.828163
19,07,1472044201.285749,empatica,0.781286
19,07,1472044202.082660,empatica,0.796911
19,07,1472044202.910823,empatica,0.828163
19,07,1472044215.145758,empatica,0.859414
19,07,1472044216.067676,empatica,0.921917
19,07,1472044216.973967,empatica,0.906291
19,07,1472044217.974013,empatica,1.000046
19,07,1472044219.005310,empatica,1.031297
19,07,1472044219.942853,empatica,0.937543
19,07,1472044220.896022,empatica,0.953169
19,07,1472044221.817939,empatica,0.921917
19,07,1472044222.724230,empatica,0.906291
19,07,1472044223.568019,empatica,0.843789
19,07,1472044224.427433,empatica,0.859414
19,07,1472044225.271222,empatica,0.843789
19,07,1472044245.834663,empatica,0.843789
19,07,1472044266.335602,empatica,0.953169
19,07,1472044267.304396,empatica,0.968794
