timestamp,participant-id,session-id,source,heart-rate
1468011064.0,6,4,empatica,51.0
1468012064.0,6,4,empatica,56.5
1468013064.0,6,4,empatica,58.33
1468014064.0,6,4,empatica,59.25
1468015064.0,6,4,empatica,60.2
1468016064.0,6,4,empatica,61.0
1468017064.0,6,4,empatica,62.86
1468018064.0,6,4,empatica,64.0
1468019064.0,6,4,empatica,64.89
1468020064.0,6,4,empatica,65.8
1468021064.0,6,4,empatica,66.45
1468022064.0,6,4,empatica,67.0
1468023064.0,6,4,empatica,67.46
1468024064.0,6,4,empatica,67.79
1468025064.0,6,4,empatica,68.0
1468026064.0,6,4,empatica,68.12
1468027064.0,6,4,empatica,68.24
1468028064.0,6,4,empatica,68.33
1468029064.0,6,4,empatica,68.47
1468030064.0,6,4,empatica,68.65
1468031064.0,6,4,empatica,68.95
1468032064.0,6,4,empatica,69.23
1468033064.0,6,4,empatica,69.48
1468034064.0,6,4,empatica,69.71
1468035064.0,6,4,empatica,69.92
1468036064.0,6,4,empatica,70.12
1468037064.0,6,4,empatica,70.26
1468038064.0,6,4,empatica,70.39
1468039064.0,6,4,empatica,70.52
1468040064.0,6,4,empatica,70.67
1468041064.0,6,4,empatica,70.81
1468042064.0,6,4,empatica,70.94
1468043064.0,6,4,empatica,71.06
1468044064.0,6,4,empatica,71.12
1468045064.0,6,4,empatica,71.09
1468046064.0,6,4,empatica,71.11
1468047064.0,6,4,empatica,71.11
1468048064.0,6,4,empatica,71.11
1468049064.0,6,4,empatica,71.1
1468050064.0,6,4,empatica,71.1
1468051064.0,6,4,empatica,71.1
1468052064.0,6,4,empatica,71.12
1468053064.0,6,4,empatica,71.14
1468054064.0,6,4,empatica,71.16
1468055064.0,6,4,empatica,71.18
1468056064.0,6,4,empatica,71.22
1468057064.0,6,4,empatica,71.26
1468058064.0,6,4,empatica,71.29
1468059064.0,6,4,empatica,71.33
1468060064.0,6,4,empatica,71.34
1468061064.0,6,4,empatica,71.35
1468062064.0,6,4,empatica,71.38
1468063064.0,6,4,empatica,71.42
1468064064.0,6,4,empatica,71.44
1468065064.0,6,4,empatica,71.47
1468066064.0,6,4,empatica,71.48
1468067064.0,6,4,empatica,71.51
1468068064.0,6,4,empatica,71.52
1468069064.0,6,4,empatica,71.54
1468070064.0,6,4,empatica,71.57
1468071064.0,6,4,empatica,71.93
1468072064.0,6,4,empatica,72.12
1468073064.0,6,4,empatica,72.32
1468074064.0,6,4,empatica,72.52
1468075064.0,6,4,empatica,72.68
1468076064.0,6,4,empatica,72.83
1468077064.0,6,4,empatica,72.85
1468078064.0,6,4,empatica,72.9
1468079064.0,6,4,empatica,72.95
1468080064.0,6,4,empatica,72.97
1468081064.0,6,4,empatica,73.0
1468082064.0,6,4,empatica,73.03
1468083064.0,6,4,empatica,73.08
