participant-id,session-id,timestamp,source,inter-beat-interval
19,04,1468697392.188058,empatica,0.875040
19,04,1468697393.125601,empatica,0.937543
19,04,1468697393.938138,empatica,0.812537
19,04,1468697394.766301,empatica,0.828163
19,04,1468697405.907436,empatica,0.906291
19,04,1468697406.751225,empatica,0.843789
19,04,1468697407.579387,empatica,0.828163
19,04,1468697408.423176,empatica,0.843789
19,04,1468697409.220088,empatica,0.796911
19,04,1468697410.016999,empatica,0.796911
19,04,1468697410.782659,empatica,0.765660
19,04,1468697422.283185,empatica,0.812537
19,04,1468697423.236354,empatica,0.953169
19,04,1468697424.158271,empatica,0.921917
19,04,1468697427.674057,empatica,0.734409
19,04,1468697435.705675,empatica,0.843789
19,04,1468697436.565089,empatica,0.859414
19,04,1468697437.315124,empatica,0.750034
19,04,1468697438.127661,empatica,0.812537
19,04,1468697438.908947,empatica,0.781286
19,04,1468697439.737109,empatica,0.828163
19,04,1468697440.471518,empatica,0.734409
19,04,1468697441.330932,empatica,0.859414
19,04,1468697448.112493,empatica,0.843789
19,04,1468697448.987533,empatica,0.875040
19,04,1468697449.721941,empatica,0.734409
19,04,1468697450.503227,empatica,0.781286
19,04,1468697451.347016,empatica,0.843789
19,04,1468697452.237682,empatica,0.890666
19,04,1468697453.175225,empatica,0.937543
19,04,1468697454.019013,empatica,0.843789
19,04,1468697454.847176,empatica,0.828163
19,04,1468697455.706590,empatica,0.859414
19,04,1468697456.581630,empatica,0.875040
19,04,1468697457.456671,empatica,0.875040
19,04,1468697469.691606,empatica,0.890666
19,04,1468697470.582271,empatica,0.890666
19,04,1468697471.488563,empatica,0.906291
19,04,1468697472.254223,empatica,0.765660
19,04,1468697473.129263,empatica,0.875040
19,04,1468697473.894923,empatica,0.765660
19,04,1468697474.738712,empatica,0.843789
19,04,1468697475.504372,empatica,0.765660
19,04,1468697476.285657,empatica,0.781286
19,04,1468697477.129446,empatica,0.843789
19,04,1468697483.817252,empatica,0.718783
19,04,1468697484.629789,empatica,0.812537
19,04,1468697485.395449,empatica,0.765660
19,04,1468697486.192361,empatica,0.796911
19,04,1468697487.051775,empatica,0.859414
19,04,1468697487.770558,empatica,0.718783
19,04,1468697488.614347,empatica,0.843789
19,04,1468697489.473761,empatica,0.859414
19,04,1468697490.380053,empatica,0.906291
19,04,1468697491.270718,empatica,0.890666
19,04,1468697492.020753,empatica,0.750034
19,04,1468697492.848916,empatica,0.828163
19,04,1468697493.645827,empatica,0.796911
19,04,1468697494.427113,empatica,0.781286
19,04,1468697495.161521,empatica,0.734409
19,04,1468697495.958433,empatica,0.796911
19,04,1468697496.755344,empatica,0.796911
19,04,1468697497.583507,empatica,0.828163
19,04,1468697498.333542,empatica,0.750034
19,04,1468697499.146079,empatica,0.812537
19,04,1468697499.958616,empatica,0.812537
19,04,1468697500.724276,empatica,0.765660
19,04,1468697501.443059,empatica,0.718783
19,04,1468697502.224345,empatica,0.781286
19,04,1468697503.036882,empatica,0.812537
19,04,1468697503.880671,empatica,0.843789
19,04,1468697504.661956,empatica,0.781286
19,04,1468697505.490119,empatica,0.828163
19,04,1468697506.318282,empatica,0.828163
19,04,1468697507.177696,empatica,0.859414
19,04,1468697508.005859,empatica,0.828163
19,04,1468697508.787145,empatica,0.781286
19,04,1468697509.630934,empatica,0.843789
19,04,1468697510.474722,empatica,0.843789
19,04,1468697511.271634,empatica,0.796911
19,04,1468697512.021668,empatica,0.750034
19,04,1468697512.771703,empatica,0.750034
19,04,1468697513.521737,empatica,0.750034
19,04,1468697514.240520,empatica,0.718783
19,04,1468697514.943677,empatica,0.703157
19,04,1468697515.678086,empatica,0.734409
19,04,1468697516.506248,empatica,0.828163
19,04,1468697517.318786,empatica,0.812537
19,04,1468697524.428486,empatica,0.859414
19,04,1468697525.303526,empatica,0.875040
19,04,1468697526.194192,empatica,0.890666
19,04,1468697527.069232,empatica,0.875040
19,04,1468697527.928646,empatica,0.859414
19,04,1468697528.709932,empatica,0.781286
19,04,1468697529.506844,empatica,0.796911
19,04,1468697530.303755,empatica,0.796911
19,04,1468697531.116292,empatica,0.812537
19,04,1468697531.960081,empatica,0.843789
19,04,1468697532.881998,empatica,0.921917
19,04,1468697533.788290,empatica,0.906291
19,04,1468697534.616452,empatica,0.828163
19,04,1468697535.475867,empatica,0.859414
19,04,1468697536.319655,empatica,0.843789
19,04,1468697537.194695,empatica,0.875040
19,04,1468697538.085361,empatica,0.890666
19,04,1468697538.897898,empatica,0.812537
19,04,1468697539.772938,empatica,0.875040
19,04,1468697540.632353,empatica,0.859414
19,04,1468697541.507393,empatica,0.875040
19,04,1468697542.382433,empatica,0.875040
19,04,1468697543.148093,empatica,0.765660
19,04,1468697543.945004,empatica,0.796911
19,04,1468697544.757542,empatica,0.812537
19,04,1468697545.570079,empatica,0.812537
19,04,1468697546.304487,empatica,0.734409
