participant-id,session-id,timestamp,source,heart-rate
19,10,1479857649.0,empatica,59.00
19,10,1479857650.0,empatica,59.50
19,10,1479857651.0,empatica,59.33
19,10,1479857652.0,empatica,74.00
19,10,1479857653.0,empatica,83.00
19,10,1479857654.0,empatica,77.50
19,10,1479857655.0,empatica,73.43
19,10,1479857656.0,empatica,72.50
19,10,1479857657.0,empatica,72.11
19,10,1479857658.0,empatica,72.20
19,10,1479857659.0,empatica,72.36
19,10,1479857660.0,empatica,72.58
19,10,1479857661.0,empatica,72.69
19,10,1479857662.0,empatica,72.64
19,10,1479857663.0,empatica,72.73
19,10,1479857664.0,empatica,72.31
19,10,1479857665.0,empatica,72.41
19,10,1479857666.0,empatica,72.56
19,10,1479857667.0,empatica,72.63
19,10,1479857668.0,empatica,72.80
19,10,1479857669.0,empatica,73.05
19,10,1479857670.0,empatica,73.41
19,10,1479857671.0,empatica,73.74
19,10,1479857672.0,empatica,74.04
19,10,1479857673.0,empatica,74.24
19,10,1479857674.0,empatica,74.31
19,10,1479857675.0,empatica,74.30
19,10,1479857676.0,empatica,74.32
19,10,1479857677.0,empatica,74.52
19,10,1479857678.0,empatica,74.67
19,10,1479857679.0,empatica,74.77
19,10,1479857680.0,empatica,74.97
19,10,1479857681.0,empatica,75.18
19,10,1479857682.0,empatica,75.41
19,10,1479857683.0,empatica,75.60
19,10,1479857684.0,empatica,75.78
19,10,1479857685.0,empatica,76.00
19,10,1479857686.0,empatica,76.24
19,10,1479857687.0,empatica,76.54
19,10,1479857688.0,empatica,76.72
19,10,1479857689.0,empatica,77.00
19,10,1479857690.0,empatica,76.88
19,10,1479857691.0,empatica,77.16
19,10,1479857692.0,empatica,76.95
19,10,1479857693.0,empatica,77.89
19,10,1479857694.0,empatica,78.78
19,10,1479857695.0,empatica,79.64
19,10,1479857696.0,empatica,80.48
19,10,1479857697.0,empatica,81.29
19,10,1479857698.0,empatica,82.06
19,10,1479857699.0,empatica,82.80
19,10,1479857700.0,empatica,83.52
19,10,1479857701.0,empatica,84.21
19,10,1479857702.0,empatica,84.87
19,10,1479857703.0,empatica,85.51
19,10,1479857704.0,empatica,86.12
19,10,1479857705.0,empatica,86.72
19,10,1479857706.0,empatica,87.29
19,10,1479857707.0,empatica,87.85
19,10,1479857708.0,empatica,88.38
19,10,1479857709.0,empatica,89.40
19,10,1479857710.0,empatica,90.40
19,10,1479857711.0,empatica,91.42
19,10,1479857712.0,empatica,91.45
19,10,1479857713.0,empatica,91.47
19,10,1479857714.0,empatica,92.63
19,10,1479857715.0,empatica,93.82
19,10,1479857716.0,empatica,94.72
19,10,1479857717.0,empatica,95.57
19,10,1479857718.0,empatica,96.35
19,10,1479857719.0,empatica,97.12
19,10,1479857720.0,empatica,97.85
19,10,1479857721.0,empatica,98.58
19,10,1479857722.0,empatica,99.33
19,10,1479857723.0,empatica,100.07
19,10,1479857724.0,empatica,100.93
19,10,1479857725.0,empatica,101.70
19,10,1479857726.0,empatica,102.43
19,10,1479857727.0,empatica,103.18
19,10,1479857728.0,empatica,103.88
19,10,1479857729.0,empatica,104.53
19,10,1479857730.0,empatica,105.10
19,10,1479857731.0,empatica,105.68
19,10,1479857732.0,empatica,106.27
19,10,1479857733.0,empatica,106.90
19,10,1479857734.0,empatica,107.57
19,10,1479857735.0,empatica,108.28
19,10,1479857736.0,empatica,109.00
19,10,1479857737.0,empatica,109.63
19,10,1479857738.0,empatica,110.23
19,10,1479857739.0,empatica,110.83
19,10,1479857740.0,empatica,111.40
19,10,1479857741.0,empatica,111.97
19,10,1479857742.0,empatica,112.52
19,10,1479857743.0,empatica,113.08
19,10,1479857744.0,empatica,113.63
19,10,1479857745.0,empatica,114.17
19,10,1479857746.0,empatica,114.80
19,10,1479857747.0,empatica,115.38
19,10,1479857748.0,empatica,116.02
19,10,1479857749.0,empatica,116.58
19,10,1479857750.0,empatica,117.43
19,10,1479857751.0,empatica,117.97
19,10,1479857752.0,empatica,118.83
19,10,1479857753.0,empatica,118.83
