participant-id,session-id,timestamp,source,temperature
19,10,1479857639.000000,empatica,382.18
19,10,1479857639.250000,empatica,382.18
19,10,1479857639.500000,empatica,382.18
19,10,1479857639.750000,empatica,382.18
19,10,1479857640.000000,empatica,30.65
19,10,1479857640.250000,empatica,30.65
19,10,1479857640.500000,empatica,30.65
19,10,1479857640.750000,empatica,30.65
19,10,1479857641.000000,empatica,30.65
19,10,1479857641.250000,empatica,30.65
19,10,1479857641.500000,empatica,30.65
19,10,1479857641.750000,empatica,30.65
19,10,1479857642.000000,empatica,30.67
19,10,1479857642.250000,empatica,30.67
19,10,1479857642.500000,empatica,30.67
19,10,1479857642.750000,empatica,30.67
19,10,1479857643.000000,empatica,30.65
19,10,1479857643.250000,empatica,30.65
19,10,1479857643.500000,empatica,30.65
19,10,1479857643.750000,empatica,30.65
19,10,1479857644.000000,empatica,30.67
19,10,1479857644.250000,empatica,30.67
19,10,1479857644.500000,empatica,30.67
19,10,1479857644.750000,empatica,30.67
19,10,1479857645.000000,empatica,30.69
19,10,1479857645.250000,empatica,30.69
19,10,1479857645.500000,empatica,30.69
19,10,1479857645.750000,empatica,30.69
19,10,1479857646.000000,empatica,30.69
19,10,1479857646.250000,empatica,30.69
19,10,1479857646.500000,empatica,30.69
19,10,1479857646.750000,empatica,30.69
19,10,1479857647.000000,empatica,30.69
19,10,1479857647.250000,empatica,30.69
19,10,1479857647.500000,empatica,30.69
19,10,1479857647.750000,empatica,30.69
19,10,1479857648.000000,empatica,30.71
19,10,1479857648.250000,empatica,30.71
19,10,1479857648.500000,empatica,30.71
19,10,1479857648.750000,empatica,30.71
19,10,1479857649.000000,empatica,30.69
19,10,1479857649.250000,empatica,30.69
19,10,1479857649.500000,empatica,30.69
19,10,1479857649.750000,empatica,30.69
19,10,1479857650.000000,empatica,30.69
19,10,1479857650.250000,empatica,30.69
19,10,1479857650.500000,empatica,30.69
19,10,1479857650.750000,empatica,30.69
19,10,1479857651.000000,empatica,30.65
19,10,1479857651.250000,empatica,30.65
19,10,1479857651.500000,empatica,30.65
19,10,1479857651.750000,empatica,30.65
19,10,1479857652.000000,empatica,30.65
19,10,1479857652.250000,empatica,30.65
19,10,1479857652.500000,empatica,30.65
19,10,1479857652.750000,empatica,30.65
19,10,1479857653.000000,empatica,30.61
19,10,1479857653.250000,empatica,30.61
19,10,1479857653.500000,empatica,30.61
19,10,1479857653.750000,empatica,30.61
19,10,1479857654.000000,empatica,30.61
19,10,1479857654.250000,empatica,30.61
19,10,1479857654.500000,empatica,30.61
19,10,1479857654.750000,empatica,30.61
19,10,1479857655.000000,empatica,30.65
19,10,1479857655.250000,empatica,30.65
19,10,1479857655.500000,empatica,30.65
19,10,1479857655.750000,empatica,30.65
19,10,1479857656.000000,empatica,30.67
19,10,1479857656.250000,empatica,30.67
19,10,1479857656.500000,empatica,30.67
19,10,1479857656.750000,empatica,30.67
19,10,1479857657.000000,empatica,30.69
19,10,1479857657.250000,empatica,30.69
19,10,1479857657.500000,empatica,30.69
19,10,1479857657.750000,empatica,30.69
19,10,1479857658.000000,empatica,30.71
19,10,1479857658.250000,empatica,30.71
19,10,1479857658.500000,empatica,30.71
19,10,1479857658.750000,empatica,30.71
19,10,1479857659.000000,empatica,30.69
19,10,1479857659.250000,empatica,30.69
19,10,1479857659.500000,empatica,30.69
19,10,1479857659.750000,empatica,30.69
19,10,1479857660.000000,empatica,30.67
19,10,1479857660.250000,empatica,30.67
19,10,1479857660.500000,empatica,30.67
19,10,1479857660.750000,empatica,30.67
19,10,1479857661.000000,empatica,30.67
19,10,1479857661.250000,empatica,30.67
19,10,1479857661.500000,empatica,30.67
19,10,1479857661.750000,empatica,30.67
19,10,1479857662.000000,empatica,30.69
19,10,1479857662.250000,empatica,30.69
