timestamp,participant-id,session-id,source,heart-rate
1471528574.0,5,2,empatica,52.0
1471529574.0,5,2,empatica,52.0
1471530574.0,5,2,empatica,59.0
1471531574.0,5,2,empatica,64.75
1471532574.0,5,2,empatica,63.6
1471533574.0,5,2,empatica,62.17
1471534574.0,5,2,empatica,60.29
1471535574.0,5,2,empatica,59.12
1471536574.0,5,2,empatica,58.56
1471537574.0,5,2,empatica,58.4
1471538574.0,5,2,empatica,58.0
1471539574.0,5,2,empatica,57.42
1471540574.0,5,2,empatica,57.15
1471541574.0,5,2,empatica,57.07
1471542574.0,5,2,empatica,56.93
1471543574.0,5,2,empatica,56.94
1471544574.0,5,2,empatica,56.94
1471545574.0,5,2,empatica,56.78
1471546574.0,5,2,empatica,56.74
1471547574.0,5,2,empatica,56.4
1471548574.0,5,2,empatica,56.24
1471549574.0,5,2,empatica,56.23
1471550574.0,5,2,empatica,56.22
1471551574.0,5,2,empatica,56.21
1471552574.0,5,2,empatica,56.32
1471553574.0,5,2,empatica,56.5
1471554574.0,5,2,empatica,56.52
1471555574.0,5,2,empatica,56.54
1471556574.0,5,2,empatica,56.66
1471557574.0,5,2,empatica,56.8
1471558574.0,5,2,empatica,57.0
1471559574.0,5,2,empatica,57.56
1471560574.0,5,2,empatica,58.09
1471561574.0,5,2,empatica,58.59
1471562574.0,5,2,empatica,59.06
1471563574.0,5,2,empatica,59.56
1471564574.0,5,2,empatica,60.05
1471565574.0,5,2,empatica,60.58
1471566574.0,5,2,empatica,61.13
1471567574.0,5,2,empatica,61.7
1471568574.0,5,2,empatica,62.29
1471569574.0,5,2,empatica,62.88
1471570574.0,5,2,empatica,63.47
1471571574.0,5,2,empatica,64.05
1471572574.0,5,2,empatica,64.62
1471573574.0,5,2,empatica,65.17
1471574574.0,5,2,empatica,65.72
1471575574.0,5,2,empatica,66.21
1471576574.0,5,2,empatica,66.67
1471577574.0,5,2,empatica,67.14
1471578574.0,5,2,empatica,67.59
1471579574.0,5,2,empatica,68.02
1471580574.0,5,2,empatica,68.43
1471581574.0,5,2,empatica,68.83
1471582574.0,5,2,empatica,69.25
1471583574.0,5,2,empatica,69.75
1471584574.0,5,2,empatica,70.21
1471585574.0,5,2,empatica,70.6
1471586574.0,5,2,empatica,71.0
1471587574.0,5,2,empatica,71.33
1471588574.0,5,2,empatica,71.98
1471589574.0,5,2,empatica,72.52
1471590574.0,5,2,empatica,72.72
1471591574.0,5,2,empatica,72.78
1471592574.0,5,2,empatica,73.23
1471593574.0,5,2,empatica,73.75
1471594574.0,5,2,empatica,74.38
1471595574.0,5,2,empatica,74.98
1471596574.0,5,2,empatica,75.53
1471597574.0,5,2,empatica,75.98
1471598574.0,5,2,empatica,76.5
1471599574.0,5,2,empatica,77.05
1471600574.0,5,2,empatica,77.53
1471601574.0,5,2,empatica,77.9
1471602574.0,5,2,empatica,78.3
1471603574.0,5,2,empatica,78.67
1471604574.0,5,2,empatica,79.07
1471605574.0,5,2,empatica,79.52
1471606574.0,5,2,empatica,79.93
1471607574.0,5,2,empatica,80.42
1471608574.0,5,2,empatica,80.87
1471609574.0,5,2,empatica,81.37
1471610574.0,5,2,empatica,81.9
1471611574.0,5,2,empatica,82.45
1471612574.0,5,2,empatica,82.93
1471613574.0,5,2,empatica,83.38
1471614574.0,5,2,empatica,83.93
1471615574.0,5,2,empatica,84.48
1471616574.0,5,2,empatica,84.95
1471617574.0,5,2,empatica,85.4
1471618574.0,5,2,empatica,85.82
1471619574.0,5,2,empatica,85.97
1471620574.0,5,2,empatica,86.13
1471621574.0,5,2,empatica,86.32
1471622574.0,5,2,empatica,86.53
1471623574.0,5,2,empatica,86.75
1471624574.0,5,2,empatica,86.78
1471625574.0,5,2,empatica,86.75
1471626574.0,5,2,empatica,86.63
1471627574.0,5,2,empatica,86.48
1471628574.0,5,2,empatica,86.3
1471629574.0,5,2,empatica,86.28
1471630574.0,5,2,empatica,86.25
1471631574.0,5,2,empatica,86.23
1471632574.0,5,2,empatica,86.2
1471633574.0,5,2,empatica,86.18
1471634574.0,5,2,empatica,86.13
1471635574.0,5,2,empatica,86.13
1471636574.0,5,2,empatica,86.15
1471637574.0,5,2,empatica,86.15
1471638574.0,5,2,empatica,86.12
1471639574.0,5,2,empatica,86.05
1471640574.0,5,2,empatica,85.97
1471641574.0,5,2,empatica,85.92
1471642574.0,5,2,empatica,85.8
1471643574.0,5,2,empatica,85.57
1471644574.0,5,2,empatica,85.37
1471645574.0,5,2,empatica,85.23
1471646574.0,5,2,empatica,85.08
1471647574.0,5,2,empatica,85.0
1471648574.0,5,2,empatica,84.93
1471649574.0,5,2,empatica,84.98
1471650574.0,5,2,empatica,85.02
1471651574.0,5,2,empatica,85.05
1471652574.0,5,2,empatica,85.08
1471653574.0,5,2,empatica,85.12
1471654574.0,5,2,empatica,85.15
1471655574.0,5,2,empatica,85.18
1471656574.0,5,2,empatica,85.23
1471657574.0,5,2,empatica,85.33
1471658574.0,5,2,empatica,85.43
1471659574.0,5,2,empatica,85.57
1471660574.0,5,2,empatica,85.72
1471661574.0,5,2,empatica,85.97
1471662574.0,5,2,empatica,86.2
1471663574.0,5,2,empatica,86.43
1471664574.0,5,2,empatica,86.63
1471665574.0,5,2,empatica,86.8
1471666574.0,5,2,empatica,86.98
1471667574.0,5,2,empatica,87.18
1471668574.0,5,2,empatica,87.35
1471669574.0,5,2,empatica,87.42
1471670574.0,5,2,empatica,87.45
1471671574.0,5,2,empatica,87.47
1471672574.0,5,2,empatica,87.5
1471673574.0,5,2,empatica,87.53
1471674574.0,5,2,empatica,87.53
1471675574.0,5,2,empatica,87.55
1471676574.0,5,2,empatica,87.6
1471677574.0,5,2,empatica,87.67
1471678574.0,5,2,empatica,87.73
1471679574.0,5,2,empatica,87.87
