timestamp,participant-id,session-id,source,rr-interval
1469186759.0,10,11,empatica,906.291
1469187665.0,10,11,empatica,906.291
1469188572.0,10,11,empatica,906.291
1469189540.0,10,11,empatica,968.794
1469190494.0,10,11,empatica,953.169
1469191478.0,10,11,empatica,984.42
1469192494.0,10,11,empatica,1015.671
1469193619.0,10,11,empatica,1125.051
1469194713.0,10,11,empatica,1093.8
1469195806.0,10,11,empatica,1093.8
1469196728.0,10,11,empatica,921.917
1469197697.0,10,11,empatica,968.794
1469198681.0,10,11,empatica,984.42
1469199666.0,10,11,empatica,984.42
1469200728.0,10,11,empatica,1062.549
1469201666.0,10,11,empatica,937.543
1469202635.0,10,11,empatica,968.794
1469203635.0,10,11,empatica,1000.046
1469204650.0,10,11,empatica,1015.671
1469205619.0,10,11,empatica,968.794
1469206510.0,10,11,empatica,890.666
1469207416.0,10,11,empatica,906.291
1469208323.0,10,11,empatica,906.291
1469209260.0,10,11,empatica,937.543
1469210151.0,10,11,empatica,890.666
1469211104.0,10,11,empatica,953.169
1469212073.0,10,11,empatica,968.794
1469213073.0,10,11,empatica,1000.046
1469214073.0,10,11,empatica,1000.046
1469220339.0,10,11,empatica,1015.671
1469221323.0,10,11,empatica,984.42
1469222354.0,10,11,empatica,1031.297
1469223417.0,10,11,empatica,1062.549
1469224480.0,10,11,empatica,1062.549
1469225558.0,10,11,empatica,1078.174
1469226558.0,10,11,empatica,1000.046
1469227573.0,10,11,empatica,1015.671
1469228573.0,10,11,empatica,1000.046
1469229620.0,10,11,empatica,1046.923
1469230667.0,10,11,empatica,1046.923
1469231745.0,10,11,empatica,1078.174
1469232855.0,10,11,empatica,1109.426
1469233964.0,10,11,empatica,1109.426
1469235058.0,10,11,empatica,1093.8
1469236168.0,10,11,empatica,1109.426
1469237339.0,10,11,empatica,1171.929
1469238433.0,10,11,empatica,1093.8
1469239511.0,10,11,empatica,1078.174
1469240621.0,10,11,empatica,1109.426
1469241762.0,10,11,empatica,1140.677
1469242918.0,10,11,empatica,1156.303
1469244121.0,10,11,empatica,1203.18
1469245355.0,10,11,empatica,1234.432
1469246527.0,10,11,empatica,1171.929
1469247715.0,10,11,empatica,1187.554
1469248871.0,10,11,empatica,1156.303
1469249934.0,10,11,empatica,1062.549
1469251090.0,10,11,empatica,1156.303
1469252340.0,10,11,empatica,1250.057
1469253575.0,10,11,empatica,1234.432
1469254997.0,10,11,empatica,1421.94
1469256262.0,10,11,empatica,1265.683
1469257606.0,10,11,empatica,1343.812
1469258887.0,10,11,empatica,1281.309
1469260184.0,10,11,empatica,1296.934
1469261528.0,10,11,empatica,1343.812
1469262809.0,10,11,empatica,1281.309
1469264231.0,10,11,empatica,1421.94
1469265497.0,10,11,empatica,1265.683
1469266856.0,10,11,empatica,1359.437
1469268138.0,10,11,empatica,1281.309
1469269466.0,10,11,empatica,1328.186
1469270716.0,10,11,empatica,1250.057
1469271966.0,10,11,empatica,1250.057
1469273200.0,10,11,empatica,1234.432
1469274419.0,10,11,empatica,1218.806
1469275638.0,10,11,empatica,1218.806
1469276794.0,10,11,empatica,1156.303
1469277966.0,10,11,empatica,1171.929
1469279263.0,10,11,empatica,1296.934
1469280513.0,10,11,empatica,1250.057
1469281763.0,10,11,empatica,1250.057
1469283029.0,10,11,empatica,1265.683
1469284217.0,10,11,empatica,1187.554
